,clean,perturbed,legibility_score,predicted,batch
12,citations,citatons,4.7229095,citations,673
13,primary,Primary,1.4690001,primary,673
14,instruction,instruction,4.773252,instruction,673
15,tongue,Tongue,2.7154322,tongue,673
16,voluntary,veolentary,,violent,673
17,bride,BRidE,-0.29714444,bride,673
18,arlington,arllinton,,Allinton,673
19,temperatures,ttemperoturez,,temperature,673
0,wellington,Wellington,1.6813985,Wellington,674
1,turns,ternn'ss,,tens,674
2,authorization,autthorisatione,,authorization,674
3,aims,AIIMS,-3.0353792,aims,674
4,geology,geology,4.3659654,geology,674
5,limits,limitss,,limits,674
6,perfume,pperphume,,perfume,674
7,killer,killer,4.904216,killer,674
8,guides,gides,,guides,674
9,welfare,whelfare',,welfare,674
10,firewire,FireWire,0.29223654,FireWire,674
11,municipality,municipality',,municipality,674
12,operated,OPERATED,-2.8832617,operated,674
13,respiratory,respiratori,4.773899,respirator,674
14,delaware,delawor,,delay,674
15,municipality,mmounysipality,,municipality,674
16,vermont,vermont,4.9975295,Vermont,674
17,females,famale's',,female's,674
18,guides,guidesz,,guides,674
19,mail,mailed',,mailed,674
0,arizona,Erisonna,,Iris,675
1,depending,DEPENDING,-2.8111503,Depend,675
2,attaché,attaché,4.6960125,Attach,675
3,anybody,enebodier,,Inhabit,675
4,fits,Fits,2.8889792,Fit,675
5,marie,Marre,-0.09139126,Mare,675
6,retro,Trerot,,Trot,675
7,explaining,explainingh,,Explain,675
8,reproductive,repredicedive,,Dive,675
9,plumbing,plumking,,Pluck,675
10,concern,consirn,,Concern,675
11,self,selff,,Self,675
12,prediction,PREDICTION,-1.7249061,Predict,675
13,sullivan,Sullivan,4.7587414,Sylvan,675
14,wanting,wAnTinG,-1.7252582,Want,675
15,flat,fllat,,Flat,675
16,cells,CELLS,-1.417934,Cells,675
17,instruments,insturments,,Instruments,675
18,apollo,Oppol,,Pool,675
19,magnetic,magnetic,4.757486,Magnet,675
0,promoted,prromowted,,promoted,676
1,nathan,nathan,4.7267876,Nathan,676
2,tire,ttyre'st,,tire's,676
3,valium,valiumm,,valium,676
4,seasonal,sseazeonal,,seasonal,676
5,lifestyle,lifestylel,,lifestyle,676
6,threatened,threatonedf,,threatened,676
7,thirty,ThIrTy,0.41823712,thirty,676
8,thank,thangk,,thank,676
9,serum,serum,4.845892,serum,676
10,plan,plann,,plan,676
11,ones,onez,,ones,676
12,matter,mattere,,matter,676
13,rich,RICCH,-0.98371273,rich,676
14,investigated,inveestiggeted,,investigated,676
15,score,scor,,score,676
16,intervals,ineedervals,,invaluable,676
17,count,couned,,council,676
18,divx,divx,,divide,676
19,likely,liKeLy,3.347051,likely,676
0,cart,ckart,,cart,677
1,samba,samba'sl,,salsa,677
2,unleashed,uenleashed,,unleashed,677
3,linux,linx,4.2827945,links,677
4,aims,I'sm,,ism,677
5,approximately,approkemateely,,approximately,677
6,gamma,gammag,,gammar,677
7,deleted,deLeTed,0.7760241,deleted,677
8,sink,sinc,,since,677
9,coating,coating,4.896537,coating,677
10,starts,starts,5.075011,starts,677
11,high,HiGh,-1.3473004,high,677
12,default,defaultf,,default,677
13,municipality,municiparity,,municipality,677
14,celtic,Celtic,2.6788232,Celtic,677
15,highlights,HIGHLIGHTS,-2.163103,highlights,677
16,namely,namelyy,,namely,677
17,cognitive,cognitive,4.729641,cognitive,677
18,advert,adverteds,,advertised,677
19,boring,bauring,,boring,677
0,syndication,syndicationc,,syndicate,678
1,sink,senk,,sink,678
2,ones,oneEs,1.9258044,one,678
3,determine,ddetarmine,,determine,678
4,attempt,atempt,,attempt,678
5,potter,PoTeR,-1.4513829,power,678
6,monica,monicad,,monkey,678
7,wrist,wrist,,right,678
8,apparatus,aippareatus,,apparatus,678
9,placement,placement,4.79042,place,678
10,pollution,Coleption,,concept,678
11,namespace,namispace,,name,678
12,vermont,Cermint,,climb,678
13,thank,thank's,,thanks,678
14,apparatus,apparatch'su,,apparatus,678
15,adequate,adequte,2.822136,adequate,678
16,lynn,lyn,4.7528796,line,678
17,machinery,muchinere,,much,678
18,urls,urls,,curls,678
19,namespace,NAMESPACE,-2.3476233,namespace,678
0,starts,Strats,4.8632317,Starts,679
1,memory,mmemory,,Memory,679
2,matches,maghtches,,Matches,679
3,toward,tabder,,Table,679
4,flow,fflow,,Flow,679
5,module,modle,4.917336,Model,679
6,boys,BoYS,-1.574261,Boys,679
7,gateway,Gateway,0.50034285,Gateway,679
8,chicken,CHICKEN,0.20846303,Chicken,679
9,assets,assets,5.0776505,Assets,679
10,tobacco,tobaccob,,Tobacco,679
11,merely,Merrielly',,Merrily,679
12,measurements,measurementsh,,Measurements,679
13,rural,rurael,,Real,679
14,lincoln,lyncon,,Link,679
15,atomic,atomic,5.018554,Atomic,679
16,delegation,delegation,4.6806917,Delegation,679
17,investigator,investigatar,,Investigate,679
18,clone,CLONE,-2.0234678,Clone,679
19,township,Township,2.3041961,Township,679
0,perry,PERRY,-1.5621699,partry,680
1,menu,menoo,,menu,680
2,chicken,ChIcKeN,1.500178,chicken,680
3,affiliate,affilleyate,,affiliate,680
4,suffering,sufferingh,,suffering,680
5,server,SERVER,0.6738615,server,680
6,integrating,integratingn,,integrating,680
7,somewhat,semewhet,,somewhat,680
8,jersey,jersey,4.7091174,jersey,680
9,albuquerque,allbjuquerque,,Albuquerque,680
10,determine,deterrimenes,,determines,680
11,personality,porsonaullity,,personality,680
12,movie,moove,2.3691165,move,680
13,hacker,hacer,,have,680
14,hosting,hostin,,hosting,680
15,logical,LOGICAL,-2.5920966,logical,680
16,drama,dRaMA,-1.9901338,drama,680
17,percent,peerceant,,perceive,680
18,worlds,WORLDS,-2.79727,worlds,680
19,signatures,ssigntattures,,signatures,680
0,commonwealth,ckommonwealeth,,commonwealth,681
1,later,LATTER,-2.7497218,latter,681
2,weapon,weapne'sl,,weapons,681
3,acre,acker,,actor,681
4,amenities,almenties,,aliments,681
5,from,from,,form,681
6,proc,proc,,process,681
7,tongue,TONGUE,-2.2668228,tongue,681
8,wrestling,wrestlin,,wrestling,681
9,samba,SAMBA,-3.1407318,samba,681
10,strain,strain,4.969028,strain,681
11,interested,intarreasted,,interested,681
12,recognize,raecognis,,recognize,681
13,streams,sstreams,,streams,681
14,growing,Growing,1.3578991,growing,681
15,decide,decidewe,,decide,681
16,sellers,sellars,,cellars,681
17,tree,trueeee,-0.8694689,true,681
18,television,Televison,3.2693405,television,681
19,gzip,gzip,4.5085783,gzip,681
0,triangle,tryanggele,,angle,682
1,latinas,Latins,1.2315263,latte,682
2,parks,parks,4.873432,park,682
3,visits,Tivests',,tives,682
4,fairy,fairey,,fairy,682
5,platinum,plagtinem,,platinum,682
6,harbour,Harbor,2.5703232,harbor,682
7,broke,broc,,brook,682
8,indian,Indiano,,Indian,682
9,kept,keptte,,kite,682
10,pichunter,Pichunter,2.249574,pitcher,682
11,dispatched,ditpattied,,ditto,682
12,berkeley,barkeley,,Berkley,682
13,islamic,ieslamik,,Islamic,682
14,entrepreneur,ENTREPRENEUR,-1.2695824,entrepreneur,682
15,likely,likelly,3.84844,likely,682
16,costume,costum,,costume,682
17,replacing,replacingl,,replacing,682
18,subscriptions,subscriptions,4.6458135,subscription,682
19,arizona,Orisonna,,Oasis,682
0,temperatures,teemperroutures,,temperatures,683
1,scales,scalies,2.4235525,scales,683
2,council,counnesse,,concession,683
3,unless,UnLesS,1.2733467,less,683
4,regions,regions,,regions,683
5,maintaining,maintainingh,,maintaining,683
6,coordinates,ckoawrdinatese,,coordination,683
7,mother,mothyer,1.8332404,mother,683
8,anxiety,wancesti,,waste,683
9,peoples,kepples,,keeps,683
10,type,tteype,,type,683
11,strictly,strictlyl,,strictly,683
12,essays,essays,4.4988303,essay,683
13,yoga,yoga,,yoke,683
14,nepal,Nepal,-0.02688792,Nepal,683
15,galaxy,gallqueseel,,gallows,683
16,chassis,chessis,,chess,683
17,medical,Medical,1.3590779,medical,683
18,would,wooned,,wooden,683
19,adequate,adequate,4.783431,adequate,683
0,offline,Polhene,,hole,684
1,defence,DEFENCE,-1.9730546,defence,684
2,xerox,gurscockhs,,scorch,684
3,stick,sttick,,stick,684
4,destroyed,destreyed,,destroyed,684
5,import,iemport,,import,684
6,controversial,controversiél,,controversial,684
7,islands,islandz,,islands,684
8,likely,likeily,,likely,684
9,firm,farm,,far,684
10,elections,electionn's',,election's,684
11,tomatoes,teomatoez,,tomatoe,684
12,grâce,grâce,,grace,684
13,global,globall,,global,684
14,meetup,meatopb,,meatop,684
15,sanford,sanford,4.87528,sandford,684
16,analyst,annalest,,annals,684
17,tribes,tribees,,tribes,684
18,blink,BLNK,-1.4669486,blank,684
19,indicator,indicatore,,indicator,684
0,whilst,WHILST,-1.9373344,while,685
1,shelf,self,,self,685
2,living,livin,,living,685
3,boss,ba's,,bass,685
4,karl,kearl,,kelly,685
5,manufacturers,manufacturiers,3.7671506,manufacturers,685
6,rendered,Rendriededs,,rendered,685
7,from,FrOM,-1.1615914,from,685
8,carlo,carlleo,,carlo,685
9,arlington,Arlington',,Arlington,685
10,marco,Marco,-0.39360982,mark,685
11,commons,common's',,common's,685
12,interim,inttrim,,intensity,685
13,joshua,Jeshoo,,Jesus,685
14,uzbekistan,uzbecisstann,,Uzbekistan,685
15,rendered,Hrendriad,,Herald,685
16,guidance,guiedance,,guidance,685
17,mild,MILD,-2.7730289,mild,685
18,laugh,leaugh,,laugh,685
19,semiconductor,semickonduktteer,,semiconductor,685
0,tags,TAGS,-2.673197,tags,686
1,nathan,nuethan,,than,686
2,attachment,attachmant,,attachment,686
3,psychiatry,psychiatry,4.6021576,psychiatry,686
4,infected,infectedh,,infected,686
5,mild,milld,,mill,686
6,decline,DECLINE,-2.1816237,decline,686
7,hacker,hackerr,,hacker,686
8,only,onli,,only,686
9,population,POPULATION,-2.33742,population,686
10,publicly,PUBlICLY,-2.638123,publicly,686
11,branches,brantchese,,branch,686
12,lose,lose',,lose,686
13,convention,chonventian,,convention,686
14,suggested,suggested,,suggest,686
15,repeat,REPEAT,-2.6574686,repeat,686
16,cave,cav,,cave,686
17,consequences,connsequehncus,,consequence,686
18,hardware,hardwares,,hardware,686
19,then,then,,than,686
0,deer,Der,0.5622866,Deer,687
1,spain,SPAIN,-3.087618,Spain,687
2,completed,complitedle,,Completed,687
3,française,franciac,,France,687
4,albums,allbums,,Albums,687
5,update,Yupdate,,Update,687
6,trials,trilest,,Triple,687
7,shipment,shipmunt,,Shipment,687
8,throughout,thrwouth,,Through,687
9,israeli,iesraeli,,Israeli,687
10,usgs,ax'sM,,Axes,687
11,powered,powerd,,Powered,687
12,euros,Euro'sgh'sM,,Euro's Gems,687
13,vegetation,vegetation,4.682893,Vegetation,687
14,curve,Surve,,Survey,687
15,bangkok,Bangkok,1.7417213,Bangkok,687
16,applies,applis,,Apples,687
17,namespace,nammiscape',,Nameless,687
18,solo,sollo,,Solo,687
19,expressions,expresions,3.3728492,Expressions,687
0,framework,frameworklew,,framework,688
1,shōnen,shōnen,5.015632,boy,688
2,supplemental,supplementar,,supplement,688
3,guestbook,guestbook,,guest,688
4,peter,peyter,,pye,688
5,precipitation,pricippittation,,principitation,688
6,refers,riffers,,rifles,688
7,commonwealth,Commonwealth,4.3913884,commonwealth,688
8,rubber,rubberf',,rubber,688
9,guide,guidee,,guide,688
10,narrative,nirratuive,,destructive,688
11,cave,cave,4.9833474,cave,688
12,band,bband,,band,688
13,combines,commbbines,,combines,688
14,taxation,taxationa,,taxation,688
15,season,seeason,,season,688
16,parts,partsz,,parts,688
17,extract,extraxtt,,extract,688
18,cities,cities,4.9357142,cities,688
19,trusts,trusseds,,trusses,688
0,celebrity,Celebrity,4.266361,celebrity,689
1,commonwealth,Commonwewalth,3.8506026,commonwealth,689
2,aquarium,Aquarium,0.5368919,aquarium,689
3,isle,ISLE,-0.3080833,isle,689
4,repeat,rept,2.6045182,rep,689
5,economy,Economy,2.9689772,economy,689
6,servicemen,SERVICEMEN,-0.9885176,servicemen,689
7,land,langed,,langed,689
8,night,nIghT,1.116734,night,689
9,miniature,miniture,4.369952,miniature,689
10,felt,feLt,1.7579247,felt,689
11,proven,PROvEn,-1.3469667,proven,689
12,gateway,Gateway,0.50034285,gateway,689
13,coordinates,coordinates,3.9845588,coordinates,689
14,mysterious,MYSTERIOUS,-1.1578331,mysterious,689
15,teaches,techies,1.4637904,techies,689
16,locale,localE,1.4778088,local,689
17,governmental,governmentlea,,government lea,689
18,participate,particpate,4.215201,participate,689
19,framework,FRAMEWORK,-1.8811893,framework,689
0,latinas,latinas,,latin,690
1,clear,cllear,,clear,690
2,derived,derriveds,,derived,690
3,aurora,aurara,,orange,690
4,michigan,mitchygno,,migraine,690
5,accordance,accordancees,,accordance,690
6,bios,bios,4.3708453,bios,690
7,controlling,controlling,4.539847,controlling,690
8,trusts,trusts,5.0870643,trust,690
9,alarm,alorm,,alarm,690
10,humor,humorr,,humor,690
11,contractor,contractor,5.054454,contractor,690
12,collectables,collectables,,collectible,690
13,skirts,sKiRts,3.7105787,skirts,690
14,recognize,rEcOgNizE,0.0032676118,recognize,690
15,sellers,SELLERS,-0.48709816,sellers,690
16,alien,AllIn,-1.3090749,all-in,690
17,tobacco,tobaccow,,tobacco,690
18,homes,homs,,homes,690
19,indian,INDIAN,-2.649085,Indian,690
0,miniature,minoature,,miniature,691
1,transsexual,transmucciles,,transmucil,691
2,occurring,occurring,3.0036123,occurring,691
3,serum,sirum,,serum,691
4,efficient,EFFICIENT,-1.1745548,efficient,691
5,suffering,sUffEriiiiNg,1.1921011,suffering,691
6,best,bessedb,,blessed,691
7,packed,paked,,packed,691
8,periodic,periodic,4.935475,periodic,691
9,warrior,warrierh,,warrior,691
10,meet,meeta,,meat,691
11,cave,cavev,,cave,691
12,arts,arts,5.139385,arts,691
13,bike,Bike,0.5863317,bike,691
14,dealtime,dealtime,5.0432177,deal time,691
15,rebates,rebatesk,,rebatesk,691
16,restrict,RESTRICT,-0.32399338,restrict,691
17,livecam,livecam,,live cam,691
18,homes,homem's,,homes,691
19,personality,perrsonealety,,personality,691
0,tracker,trackerf,,track,692
1,roommate,rroommate,,room,692
2,exterior,exterior,4.9995823,exterior,692
3,invest,invescedf,,invest,692
4,input,inputf,,input,692
5,cdna,cDNA,-2.566005,CDNA,692
6,remedy,Remedy,2.568074,remedy,692
7,groups,groupsh,,group,692
8,balance,balanc,,balance,692
9,lean,leagn,,leg,692
10,abroad,abbroad,,abroad,692
11,mortgage,mortgaedg,,mortgage,692
12,egyptian,eguication,,education,692
13,macro,mmeacro,,micro,692
14,sink,Sink,4.2609887,sink,692
15,somehow,somehou,,somehow,692
16,thru,threwt,,threw,692
17,brain,BrAIn,-2.2383358,brain,692
18,syndication,syndication',,syndication,692
19,novels,novels,4.7971444,novel,692
0,expressed,Expressed,3.8600206,expressed,693
1,trustee,trustyi,,trusty,693
2,cuts,cutts,,cuts,693
3,uzbekistan,uzbekistan,3.674194,Uzbekistan,693
4,integrated,integratedm,,integrated,693
5,outlook,outlook,4.203567,outlook,693
6,speaks,spicks',,picks,693
7,bits,bit'sk,,bits,693
8,night,knight'sl,,knights,693
9,potatoes,potateses,,potatoes,693
10,joshua,joshua,4.516296,Joshua,693
11,port,korpedt,,corrupted,693
12,delivering,Delivering,2.8030622,delivering,693
13,waters,Waters,0.6965139,waters,693
14,insider,inseidar,,insider,693
15,vessels,vesels,,vessels,693
16,questionnaire,quuestiennair,,questionnaire,693
17,bold,boaled,,boiled,693
18,tabs,tabv'sl,,table,693
19,knitting,knitting,,knitting,693
0,needle,neeedle,,needle,694
1,council,counnessew,,counselor,694
2,seasonal,Seasonal,4.731444,seasonal,694
3,thumbs,thumbz,,thumbs,694
4,magnificent,magnificent's',,magnificent,694
5,moscow,MOSCOW,-2.4316254,Moscow,694
6,topics,topcs,4.0197334,tops,694
7,lindsay,klindy's,,kindles,694
8,drop,drrop,,drop,694
9,abroad,abrod,,broad,694
10,actress,Actress,1.1030655,actress,694
11,mask,maskedl,,masked,694
12,bring,bringle,,bringer,694
13,steering,steerring,,steering,694
14,cute,cuteeee,3.7567937,cute,694
15,celebrities,selabrity's,,celebrity,694
16,bios,BiOs,-1.5219272,bios,694
17,taxation,Taxation,2.8057146,taxation,694
18,atomic,atamic,,atomic,694
19,relocation,relocation,4.8525343,relocation,694
0,awful,Awfull,1.1130576,awful,695
1,dial,dialà,,dial,695
2,surveys,ssurveys,,surveys,695
3,proof,proOf,3.2401311,proof,695
4,echo,euch,,each,695
5,finally,finallya,,finally,695
6,dutch,dutche,,dutch,695
7,africa,affrack,,affect,695
8,aged,agedm,,aged,695
9,jones,jonez,,jones,695
10,provinces,provincess,,princess,695
11,earthquake,Earthquake,3.8614974,earthquake,695
12,gamecube,galemucke,,galemuck,695
13,steven,steven'sh,,steven's,695
14,surprised,surprisedm,,surprised,695
15,prospect,prospecte,,prospect,695
16,moderators,maederatorz,,mediator,695
17,sweden,Sweeden,3.8923235,Sweden,695
18,guinea,guinnea,4.5889378,guinea,695
19,headquarters,headecwharters,,headquarters,695
0,networks,nettuorks,,networks,696
1,promoted,PROMOTED,-2.847654,promoted,696
2,frequency,freiquuncy,,frequency,696
3,theorem,theoream,,theory,696
4,steps,steeps,,steps,696
5,amount,ahmount,,amount,696
6,pichunter,Pichunter,2.249574,picture,696
7,gaps,gapbs,,gaps,696
8,basically,bacicallyh,,basically,696
9,temporary,ttemporery,,temporary,696
10,seal,seal'sl,,seals,696
11,sonic,sonicc,,sound,696
12,potatoes,Potatoes,0.092223644,potatoes,696
13,grey,GrEy,-1.4329307,gray,696
14,funding,fhonding,,finding,696
15,broadcasting,broadcasting,4.692489,broadcasting,696
16,printed,printeds,,prints,696
17,loan,loann,,loan,696
18,commands,commond's,,commons,696
19,rehabilitation,ryhabbilitettionn,,rehabilitation,696
0,unto,untoughed',,tough,697
1,influence,influencee,,influence,697
2,variation,veryation,,variation,697
3,darby,darbuy,,buy,697
4,introduced,introwduct,,introduce,697
5,climbing,cleimbing,,climbing,697
6,assistance,assistances,,assistance,697
7,spread,spred,4.74174,spread,697
8,varies,vearies,,very,697
9,chassis,chastis,,chastise,697
10,edges,eadges,,edges,697
11,disabilities,disubeilitties,,sublimities,697
12,ordinance,ordinance,3.4968295,ordinance,697
13,reload,reloadd,,reload,697
14,wear,WeAR,-2.4159412,wear,697
15,lopez,lope'sl,,slope,697
16,appeals,appealo's',,appeal,697
17,printed,printedf,,printed,697
18,funds,funnedsd,,funned,697
19,independence,independence,4.650823,independence,697
0,souls,soulls,,souls,698
1,learn,Lern,0.8144191,learn,698
2,consistently,consiswghtentle,,consistent,698
3,flat,flait'sm,,flight's,698
4,transmit,transmit,5.029296,transmit,698
5,telephony,Telephony,3.3489115,telephony,698
6,kennedy,kenedy,4.7500243,kennedy,698
7,beat,byt,,bit,698
8,update,update,3.529374,update,698
9,iowa,Iowa,1.9194193,Iowa,698
10,dealers,Dealers,2.2989385,dealers,698
11,tags,tahgs,,tags,698
12,wanting,WANTING,-2.818648,wanting,698
13,minority,minoritty,4.533162,minority,698
14,worlds,Worlds,0.22513404,worlds,698
15,television,Television,3.6041272,television,698
16,federal,fedoral,,federal,698
17,inherited,INHERITED,-1.3983246,inherited,698
18,queens,queenes,,queens,698
19,distinction,Distinction,2.6512027,distinction,698
0,nail,Nail,-0.055732124,nail,699
1,acceptable,ahccepteabl,,acceptable,699
2,occurring,accurring,,occurring,699
3,usgs,usgs,,legs,699
4,spring,Spring,4.1156144,spring,699
5,lock,loakh's',,loach's,699
6,education,eeducchation,,education,699
7,emerald,emeralled',,emerald,699
8,primary,primaurye,,primary,699
9,skiing,skiiing,4.762307,skiing,699
10,invite,invit,,invite,699
11,hood,hoodh,,hood,699
12,observation,objserveation,,observation,699
13,joshua,Jeshoy,,Jesus,699
14,diagnostic,diagnostic,4.861997,diagnosis,699
15,yang,YANG,-2.8692482,yang,699
16,citations,citeytionz,,citation,699
17,hotmail,hotmail,,hotmail,699
18,authorized,authoristedc,,authorized,699
19,lies,LIs,-0.9487805,lies,699
0,circle,circcle,4.999168,circle,700
1,remind,remined,,mind,700
2,cooked,COOKED,-1.6584932,cook,700
3,graphics,graphic'sk,,graphics,700
4,stunning,sstunning,,stunning,700
5,lookup,loocup,,cup,700
6,spider,spidere,,spider,700
7,composite,composite,4.6870217,composite,700
8,subscriptions,subscriptiones,,subscriptions,700
9,computation,computation,4.4806848,computation,700
10,referrals,Referrals,3.4083588,referrals,700
11,galleries,gallerry's,,gallery's,700
12,situations,setuatiounss,,set up,700
13,nicholas,Niccalla'sà,,Niccalla's,700
14,phones,phonets,,phones,700
15,insight,insight',,insight,700
16,treat,treate,,treat,700
17,sports,spaughrts,,spurts,700
18,instruction,inStRUctIOn,0.24031357,structure,700
19,mail,MALL,-3.012578,mall,700
0,trial,triel,,try,701
1,sleep,sleepeds,,sleeps,701
2,movie,mmovie,,movie,701
3,smithsonian,smithesohniane,,Smithsonian,701
4,buying,buyng,2.7138293,buying,701
5,predictions,ppridicctions,,predictions,701
6,thinking,THINKING,-2.1174543,thinking,701
7,financing,FINANCING,-2.382555,financing,701
8,suggested,suggested,,suggest,701
9,unorthodox,unorthodox,4.674336,unusual,701
10,dependence,dependence'sl,,dependence,701
11,vitamin,vytumin,,vitamin,701
12,boston,bboston,,Boston,701
13,living,leving,,leaving,701
14,blvd,glibfed,,gloved,701
15,wishes,weshes,,wishes,701
16,collecting,collectingl's,,collecting,701
17,dean,denn,4.4301825,den,701
18,sellers,seller'sm,,seller's,701
19,preston,Preston,1.1508085,Preston,701
0,discrimination,DiScRiMinAtioN,-0.81997126,discrimination,702
1,partners,Partners,0.7937384,partners,702
2,decline,declline,,decline,702
3,messages,mehssagez,,messages,702
4,protocols,protokosles,,protocols,702
5,lexington,lexington,4.778931,lexington,702
6,arrested,ARRESTED,-2.1507027,arrested,702
7,celebrity,calebrety,,caliber,702
8,economies,economy'sl,,economy's,702
9,bowl,BOWL,-2.7339933,bowl,702
10,earthquake,Earthquake,3.8614974,earthquake,702
11,circle,Circle,4.194601,circle,702
12,larger,largeor',,large or,702
13,german,Cermen,,ceremony,702
14,integrate,integrate,4.953435,integrate,702
15,indexes,indxes,4.6920857,indices,702
16,dealtime,dealtime,,deal time,702
17,major,maigers,,maggers,702
18,marking,markingl,,marking,702
19,reasonably,reasonnably,,reasonably,702
0,const,const',,construction,703
1,temporary,tempporrary,,temporary,703
2,ohio,ohieau,,ocean,703
3,techniques,techniques,4.4537683,techniques,703
4,quotations,quewotations,,quotations,703
5,continent,contiennent,4.9849267,contain,703
6,occupation,occeppation,,occupation,703
7,artwork,artwirk,,artwork,703
8,flooring,flooreing,,flooring,703
9,barbara,barrbaru,,barber,703
10,thru,THRU,-0.9109426,through,703
11,matches,matchous,,match,703
12,vacancies,vaconces,,vacation,703
13,humanitarian,hyumanettareyan,,humanitarian,703
14,arlington,ahrllington,,Arlington,703
15,pennsylvania,ppensylvantia,,peninsula,703
16,women,wOmEN,0.8691632,women,703
17,garcia,garecia,,garage,703
18,investigated,ienvastegated,,invested,703
19,sound,sounnd,,sound,703
0,florist,flarrist,,flight,704
1,limited,limitted',,limited,704
2,critics,critcs,4.714836,critics,704
3,favor,ffavor,,favor,704
4,scales,scals,,scales,704
5,ebook,ebook,,ebook,704
6,circus,cirecus,,circus,704
7,addition,adddition,3.94224,addition,704
8,playing,playingl,,playing,704
9,korea,Coriah,,Carrie,704
10,guinea,ginea,,guinea,704
11,pocket,packet,,package,704
12,trials,trile's,,trials,704
13,occupation,Occupation,4.5599184,occupation,704
14,deeply,deepply,,deeply,704
15,latter,lleatter,,letter,704
16,science,scienceeeeeeeee,3.9296665,science,704
17,observation,observation',,observation,704
18,band,BAND,-2.73093,band,704
19,federal,federalt,,federal,704
0,replication,replication,4.8195376,replicate,705
1,guides,guides,4.92457,guide,705
2,moscow,sombock,,block,705
3,slave,Slave,4.4146566,slave,705
4,treated,treatid,,treat,705
5,aquarium,aquareume,,aquarium,705
6,apparently,appaerently,4.2474275,apparently,705
7,carter,cartwer'sl,,cartwheel,705
8,croats,croats,5.0148015,croak,705
9,easy,EAAASY,-2.874314,easy,705
10,marie,merie,,merry,705
11,speaking,speking,,speaking,705
12,shake,Shake,3.916447,shake,705
13,connectivity,cennaecstivity,,cenotaph,705
14,ending,endin,,end,705
15,bios,beyes,,bees,705
16,cisco,ceisco,,cease,705
17,operated,operatede,,operate,705
18,merely,merley,4.199551,merry,705
19,boutique,boutyt,,bout,705
0,certainty,Certainty,4.4025702,Certaintly,706
1,islands,ISLANDS,-1.4859039,Islands,706
2,finally,FINNALLY,-2.174352,Finally,706
3,repeat,repaet,4.783107,Repet,706
4,complaints,complnets,,Compliments,706
5,partners,PARTNERS,-2.572271,Partners,706
6,intervals,intirvels,,Intervels,706
7,seal,sell,4.8038783,Sell,706
8,territories,territory'st,,Territory's,706
9,scenic,Scienc,4.4071774,Science,706
10,memory,meméry,,Memory,706
11,password,password,4.2748127,Password,706
12,amount,amoungt,,Amount,706
13,install,installe,,Install,706
14,photoshop,photofish,,Photofish,706
15,symposium,symposma,,Symposium,706
16,début,début,4.2262673,Debut,706
17,penguin,penguin,4.8399863,Penguin,706
18,referral,rreverral,,Reverral,706
19,tender,tendereds,,Tenders,706
0,howard,houard,,hour,707
1,dependence,dependencel,,dependence,707
2,thirty,Thirty,2.704272,three,707
3,tier,tiere,,tire,707
4,vegetation,veagutatiohn,,vacation,707
5,circuits,cirkets,,circus,707
6,mystery,MYSTERY,-1.6468502,mystery,707
7,doctors,doctorsh's',,doctor's,707
8,somewhat,ssomewhate,,something,707
9,improving,imprroving,,improving,707
10,complimentary,Complimentary,3.8453953,complimentary,707
11,modules,modules',,modules,707
12,bike,bbike,,bike,707
13,sink,snicked'sl,,snickers,707
14,bytes,bytes,4.7135878,bites,707
15,delivering,deliveringlym,,delivering,707
16,learned,learned,4.937607,learn,707
17,subtle,subtlew,,subtle,707
18,isle,ISLE,-0.3080833,isle,707
19,speak,speake,,speak,707
0,form,fourm,,form,708
1,trials,trrials,,trials,708
2,mortgage,mortggage,3.6053174,mortgage,708
3,penalties,penalest,,penalty,708
4,graphics,graphecc,,graphic,708
5,variation,variation'sw,,variations,708
6,ferry,fery,4.847252,very,708
7,viking,vicking,,picking,708
8,upset,upset',,set,708
9,circus,Cercus,,circle,708
10,principles,principles,4.769804,principles,708
11,replication,replycation,,repetition,708
12,mild,miled,,mile,708
13,sing,sing',,sing,708
14,shōjo,Shōjo,3.5386934,show,708
15,trusts,trests,,rests,708
16,medical,medical',,medical,708
17,trees,treezz,,trees,708
18,picture,pictuyre,4.420852,picture,708
19,most,mmost,,most,708
0,impact,impact,4.925592,impact,709
1,event,eyvent,,event,709
2,cafe,cafa,,coffee,709
3,beautiful,beautiful,,beautiful,709
4,giant,Gint,-0.67496234,gin,709
5,remedy,remidea,,remedy,709
6,requirements,rrequirmants,,requirements,709
7,promptly,promptgle,,prompt,709
8,dependence,dipenedence,,dependence,709
9,variations,vareaitions,,variations,709
10,integrating,indtegrayteing,,intensifying,709
11,guidelines,Guidelines,1.6825826,guidelines,709
12,affects,aphects,,affects,709
13,posted,posteed,,posted,709
14,pokemon,pokemben,,pokemon,709
15,atomic,aetomics,,atomics,709
16,enterprises,enterepryzes,,enterprises,709
17,toward,tawdere,,tawdry,709
18,violent,vIoLeNt,0.32384524,violent,709
19,recognize,recognised,,recognized,709
0,persistent,parsisctenet,,parasite,710
1,established,establiished,4.3259873,established,710
2,challenging,chaullensiyng,,challenging,710
3,displayed,disspplayed,,displayed,710
4,awful,auful,,awful,710
5,mail,mAL,-2.0065472,mail,710
6,guam,guom,,groom,710
7,advised,adivest's,,invest,710
8,appraisal,appraisal,5.053309,appraisal,710
