,clean,perturbed,legibility_score,predicted,batch
2,install,instil,4.7443833,instill,2279
3,called,caled,4.971192,calm,2279
4,directions,directioners,5.0042014,directioner,2279
0,directed,eifecyed,0.7720322,eifecyed,2280
1,café,café,4.5305367,café,2280
2,broke,broked,4.712182,broke,2280
3,doubt,doub,4.3267217,doubt,2280
4,planes,pelans,4.3537526,penguins,2280
0,keyword,kerd,3.977959,kerd,2281
1,penguin,penguen,4.8213778,penguen,2281
2,directions,directioners,5.0042014,directioners,2281
3,instruction,instauración,4.0850353,instauración,2281
4,atherton,atheeton,4.829098,atheeton,2281
0,lover,.over,3.0089827,over,2282
1,possibilities,POSIBILIDADES,-2.1036565,possibilities,2282
2,achievement,achie}ve|ment,1.4234998,achievement,2282
3,gaps,gafs,0.97978866,gafs,2282
4,trained,truand,2.3210866,trout,2282
0,whilst,whmost,1.3583701,whomst,2283
1,assistance,aicsassnte,4.787505,aicsassnt,2283
2,suggest,suggust,4.5557513,suggest,2283
3,provided,propiedad,2.004241,property,2283
4,replaces,reflexos,-1.7601341,reflexes,2283
0,prev,Priv,-1.3596566,Private,2284
1,aims,aimd,2.5467517,Aid,2284
2,flooring,flairing,2.9679098,Flair,2284
3,thinking,~thinking,3.181939,Thinking,2284
4,secure,seguire,-0.110151485,Seguire,2284
0,governmental,goernmental,4.846718,governmental,2285
1,transportation,}t[ra]nsportati-on,1.3915567,outlook,2285
2,outlook,otlook,3.8001728,outlook,2285
3,located,Lacated,2.0396416,located,2285
4,lock,lcok,4.5071206,clock,2285
0,sensitivity,sensitivi,4.708087,sensitivity,2286
1,participating,partecipating,3.8121076,participating,2286
2,privacy,prophacy,-0.7532606,prophecy,2286
3,voters,vothers,1.1330564,very,2286
4,recognize,regignize,4.0813546,recognize,2286
0,learned,learend,4.9755144,learned,2287
1,shelf,SHOULF,-1.1956283,should,2287
2,mother,Monther,0.5211757,mother,2287
3,manufacturers,manufcturers,4.794723,manufacturers,2287
4,established,establised,4.7212996,established,2287
0,biography,biogaphy,1.7819312,biography,2288
1,risk,risck,2.9257278,risk,2288
2,abroad,abroud,1.7682519,abroad,2288
3,deserve,derserve,5.0046043,deserve,2288
4,movie,moive,4.078345,move,2288
0,persistent,persistant,4.7453246,persistent,2289
1,kingston,kinvston,4.0592594,kingston,2289
2,vessels,vesels,4.9698596,veils,2289
3,citations,cititions,4.9121103,citizen,2289
4,standards,stanards,4.945617,standards,2289
0,print,priemt,3.8392572,preempt,2290
1,tracker,trqdier,-1.9104502,trader,2290
2,analyze,analyse,4.681503,analyze,2290
3,beam,beqm,-0.5376227,become,2290
4,inner,inher,0.9252319,inherit,2290
0,cooking,Cookinig,2.731789,cooking,2291
1,shōnen,syōhen,0.69392055,soy sauce,2291
2,qualify,qualfy,2.4470565,quality,2291
3,cdna,cd^na,1.9147327,canada,2291
4,achievement,achiviement,4.933093,achievement,2291
0,spider,siedpr,3.813149,sight,2292
1,surveys,survis,1.4428618,survey,2292
2,programmer,programer,4.7179823,programmer,2292
3,arlington,arljngton,4.2190523,arlington,2292
4,mortgage,mortagage,3.8513086,mortgage,2292
0,pennsylvania,Pensilvania,2.554716,Pennsylvania,2293
1,versus,Vergiss,1.4421266,Vermont,2293
2,ecology,eco|log^y,-0.6349683,economics,2293
3,stayed,s>t[aye#d,-0.11679153,stayed,2293
4,comments,cooments,3.063876,comments,2293
0,gothic,[[gothic,0.97095186,gothic,2294
1,rapid,ripad,4.874138,rapid,2294
2,meanwhile,Meenwhile,1.0014526,meanwhile,2294
3,larger,Larcher,-1.6960809,lancer,2294
4,provision,proviion,3.6827896,province,2294
0,determine,detemine,4.8769345,determine,2295
1,hung,hubg,-0.06126127,hug,2295
2,expression,expressen,4.086091,express,2295
3,draws,dawrs,5.030414,daws,2295
4,inspired,insipired,4.1204495,inspired,2295
0,sofa,sova,0.43817565,sovereign,2296
1,critics,cditics,1.3183999,critics,2296
2,relations,telations,5.008823,relations,2296
3,edges,edgas,4.4613028,edges,2296
4,picture,pcture,3.7204766,picture,2296
0,cruz,Cruiz,-0.708189,cruise,2297
1,agent,aggent,4.825949,agent,2297
2,speaking,speakin,4.6180286,speaking,2297
3,wordpress,wordpres,1.778142,word processor,2297
4,threatened,thatand,4.6384215,that and,2297
0,module,ModelE,-1.3562189,model,2298
1,tactics,tatics,5.0886955,tactic,2298
2,celebrities,celebritries,4.692563,celebrity,2298
3,type,Tybee,-0.7618825,tybee,2298
4,draw,darw,5.0049243,door,2298
0,carter,cartwr,1.4954495,cartwright,2299
1,taste,tacete,1.6377182,taceté,2299
2,promise,Promess,1.0934778,promise,2299
3,coding,=c?oding,-0.27620196,coding,2299
4,moth,oth,3.9118462,other,2299
0,sulfide,sldifue,4.869689,sliding,2300
1,recognize,recognise,4.175287,recognition,2300
2,independence,independante,4.5615335,independence,2300
3,iowa,ioha,-1.3119402,io,2300
4,participate,participantjoe,3.332795,participant,2300
0,ware,wahre,0.49998564,ware,2301
1,sheet,seeht,4.455231,sight,2301
2,global,globial,0.8975193,global,2301
3,batch,batsh,4.0781612,bash,2301
4,wordpress,wordpresses,4.3530197,wordpress,2301
0,simultaneously,simulatenously,4.5758805,simultaneously,2302
1,leone,leonw,2.0507963,leon,2302
2,count,c|o^unt,-0.63726383,cunt,2302
3,servicemen,^servi-c;emen,1.6186285,servicemen,2302
4,republic,Repppublic,2.3702414,Republic,2302
0,salaries,salarys,4.419173,salary,2303
1,perry,per~r+y,2.2700665,perry,2303
2,prompt,prlmpt,1.9476706,prompt,2303
3,parts,parots,1.6889011,part,2303
4,penalties,penalitys,4.37362,penalty,2303
0,katrina,Katharina,3.6541252,Katherine,2304
1,draws,drqas,-0.3639134,dragon,2304
2,metallic,MeItalic,0.11841281,metallic,2304
3,voyeurweb,Vorab,-0.9113381,vapor,2304
4,creations,CROATIONS,-1.4112061,croations,2304
0,seal,eal,4.7999964,earth,2305
1,critics,critis,4.897095,critique,2305
2,connectivity,connectivfyi,3.7390172,connectivity,2305
3,fielded,^fi)elded,0.8885196,fielded,2305
4,robbie,eobbie,2.0863054,obbie,2305
0,genres,generes,4.786407,genres,2306
1,artwork,artarak,4.935357,artark,2306
2,visits,vsiits,5.023483,visits,2306
3,steering,sreering,4.8985424,sreering,2306
4,fits,fts,4.6643944,ft,2306
0,assets,zssets,2.9436324,zset,2307
1,reproductive,reproductjvf,3.3470912,reproduction,2307
2,legislation,legisaltion,4.7213135,legislation,2307
3,logical,logicIl,1.7495759,logical,2307
4,trained,traned,5.0512075,trained,2307
0,aquarium,acquarium,2.1743724,aquarium,2308
1,costumes,Costanzas,0.8379743,costanza,2308
2,lifestyle,lifestyle,4.6683807,lifestyle,2308
3,affiliate,affialite,4.8423357,affiliation,2308
4,challenging,challangeing,4.895497,challenging,2308
0,satisfaction,satisfacción,3.772566,satisfaction,2309
1,estimate,[[estimulate,0.55521095,stimulate,2309
2,forums,forumis,2.6608207,forum,2309
3,joshua,$j~o{shua,-1.5545838,joshua,2309
4,press,pres?s,0.69452906,prescription,2309
0,financing,fiicannng,4.7709894,ficanning,2310
1,pocket,poket,4.242113,pocket,2310
2,artwork,artwor,4.482688,artwork,2310
3,deleted,deletev,3.9237878,delete,2310
4,magnetic,magbetic,1.1120692,magetic,2310
0,cooking,Cookinig,2.731789,cooking,2311
1,spread,sprea,4.395779,spree,2311
2,remove,renove,1.8717419,renovate,2311
3,withdrawal,@wi$thd.r*aw<al,-0.07302565,withdraw,2311
4,consequences,CONSECIENCIAS,-0.7161479,conscience,2311
0,thinking,themKing,2.0540497,throne,2312
1,veterinary,vriaeenrty,4.0828524,very,2312
2,pulse,'ulse,1.8519467,use,2312
3,relocation,relocstion,4.7241406,location,2312
4,allied,al(li`ed,0.46987668,altered,2312
0,deleted,dealted,4.34751,detailed,2313
1,hearts,|h\eart[s,-0.041837327,heart,2313
2,duke,duk!e,0.5322562,duke,2313
3,pressed,pr.essed,3.682272,pressed,2313
4,viewpicture,viewicture,3.9727244,viewer,2313
0,electronics,elctronics,4.8901553,electronics,2314
1,highlighted,higlighted,4.7828217,highlighted,2314
2,chosen,chozen,2.7135835,chosen,2314
3,linux,Lionex,-1.1172332,lion,2314
4,effort,efdort,0.73298824,effort,2314
0,sweden,sewedn,4.927843,sewed,2315
1,starsmerchant,sta4skercbant,2.3774085,stabbed,2315
2,overseas,oversears,4.709672,overseer,2315
3,multi,Muladi,-0.95893735,mullah,2315
4,fruits,frui.ts,4.4547257,fruits,2315
0,answered,aswer,4.2441974,answer,2316
1,analyze,analize,2.2149155,analyze,2316
2,partial,partia;,2.302582,partition,2316
3,rage,rase,2.2934268,arase,2316
4,teaches,teches,4.413112,techs,2316
0,test,Tekst,1.7230045,text,2317
1,speaks,speek,4.1331186,speak,2317
2,miniature,minatore,3.0276062,minor,2317
3,krupp,kRIP,-0.7370996,crip,2317
4,transportation,trasportation,4.5627627,transportation,2317
0,latest,atest,4.7406726,test,2318
1,parts,ptras,4.9502316,trace,2318
2,macro,"m)acr""o",-0.06144718,marco,2318
3,sims,SIMAs,-2.3996477,simas,2318
4,stuffed,stUpEd,-2.0151951,studied,2318
0,integrate,in`t@egr(ate,0.19362177,interrogate,2319
1,lexington,lexington,4.778931,lexington,2319
2,dealing,deleing,4.825295,deleting,2319
3,funding,fundimg,4.7891984,funding,2319
4,animated,animayed,4.0149717,animated,2319
0,firm,f~irm,2.7410772,firm,2320
1,balance,balence,4.5912423,balance,2320
2,counted,comitted,1.7068838,committed,2320
3,bold,boyWould,-2.478984,boy,2320
4,guest,uest,4.7724166,us,2320
0,vacations,VaSetOMYs,-0.3487141,vasectomy,2321
1,booty,bo0th,-1.7407699,boat,2321
2,oldest,o~ldest,0.64821166,oldest,2321
3,collectables,ctcballolees,3.278483,coconut,2321
4,awards,"a~ward""s",0.8235359,award,2321
0,oversight,oversigt,4.0132475,oversight,2322
1,infrastructure,infraestructure,4.6923423,infrastructure,2322
2,shōnen,Shonen,4.7048926,shonen,2322
3,moderators,motarreods,4.7090125,motarreods,2322
4,somewhere,so`mewhere,1.7737055,somewhere,2322
0,databases,databasec,1.935905,database,2323
1,algorithms,algorithmus,3.8832695,algorithm,2323
2,refers,referes,4.999129,refer,2323
3,settle,seltte,4.9390216,settle,2323
4,bunch,buch,3.9862611,book,2323
0,high,hisgh,3.3169937,high,2324
1,felt,feld,2.2093942,field,2324
2,hunt,Huet,0.4656584,hot,2324
3,river,rveir,4.72529,river,2324
4,hung,huwag,2.0897443,how,2324
0,previews,peviews,4.1485276,views,2325
1,retro,4etro,-0.5735386,metro,2325
2,selecting,s&e}le~cting,-0.87805754,secreting,2325
3,retro,refto,2.076977,reto,2325
4,extent,exnett,4.366134,etten,2325
0,intersect,intersectthat,3.6085255,intersected,2326
1,market,mreakt,4.512705,react,2326
2,priorities,prewrites,1.9240642,wrote,2326
3,would,woul,3.8807619,would,2326
4,satisfactory,satisfacted,3.3479505,satisfied,2326
0,maintaining,mantiancing,4.095011,manipulating,2327
1,beautiful,beauitufl,4.303814,beautifying,2327
2,investigator,iisatnegovtr,4.4668193,inspiring,2327
3,tools,tloos,4.582004,toos,2327
4,fujitsu,Fukkatsu,0.919877,fucking,2327
0,trailers,tra&il$ers,-1.2865307,trailers,2328
1,strain,strsin,4.8303328,string,2328
2,integrate,intwgrate,2.8937137,integrate,2328
3,implementation,"i'mpl""e>menta:tion",0.659254,implementation,2328
4,writings,wgrtiins,4.4949594,wriggins,2328
0,usgs,ugss,4.6197567,ugly,2329
1,draw,drow,2.67541,draw,2329
2,birds,"b,ir!ds",-1.5436174,bird,2329
3,moscow,Moskau,-1.2909003,Moscow,2329
4,certain,cert)a<in,2.0627615,certificate,2329
0,guam,gaum,4.6385694,gum,2330
1,incompatible,in~compatible,2.244719,incompatible,2330
2,divx,dibx,0.52377355,dibs,2330
3,blank,bpank,1.7387753,bank,2330
4,exam,Exham,0.3332263,ham,2330
0,hosted,holded,0.8703341,held,2331
1,shannon,Shannan,4.8053913,shan,2331
2,reason,roaesn,4.620234,rain,2331
3,night,nigut,0.15578358,nut,2331
4,façades,façaes,4.336101,face,2331
0,delivery,deliever,4.936393,deliver,2332
1,ethics,ethice,4.787903,ecstasy,2332
2,plane,Plame,0.7550444,puma,2332
3,garcia,garcis,3.5737932,garlic,2332
4,theft,thevt,1.1745678,theft,2332
0,garmin,grmin,4.385284,grim,2333
1,offensive,offen)sive,2.0478113,offensive,2333
2,photographer,photograper,4.564262,photographer,2333
3,maintaining,mantain,4.251217,maintain,2333
4,targeted,taregeted,4.8380523,targeted,2333
0,insight,igshint,4.6104875,insight,2334
1,featuring,feathring,3.3120756,feather,2334
2,sterling,strling,4.9729295,string,2334
3,standard,standared,4.8087344,standard,2334
4,diagnostic,diagnostik,4.09893,diagnosis,2334
0,cornell,cornwlp,-0.04284479,cornwall,2335
1,gardens,Gardinas,-0.395742,gardens,2335
2,restrict,restirct,5.008414,restrict,2335
3,fielded,fedlied,4.3368754,filed,2335
4,footwear,footear,4.387344,footwear,2335
0,ought,ouht,4.244928,out,2336
1,essex,Esax,0.15276895,sex,2336
2,listing,liting,4.7753196,light,2336
3,cooler,clooer,4.616017,clover,2336
4,stops,stopes,3.0900893,stops,2336
0,commons,;c'ommo>ns,-1.16592,commons,2337
1,phrases,perashs,4.6555843,perish,2337
2,attending,attenting,4.886166,attentive,2337
3,celtic,celhic,0.41990647,celiac,2337
4,banned,bauend,2.0018816,beaned,2337
0,responses,rewponwes,2.1732237,reponews,2338
1,mate,mat3,0.33884877,mat,2338
2,patricia,Patrecia,0.7307094,Patricia,2338
3,finally,fimally,4.2407393,finally,2338
4,lean,leal,4.8448577,legal,2338
0,boots,"""b.oo{ts",-1.6890026,bottles,2339
1,florist,florchet,-0.0041358364,flowerpot,2339
2,dispatched,di>sp+at%ch;ed,-0.71746975,dispense,2339
3,sake,sauske,0.32238284,sausage,2339
4,addresses,adresess,4.888469,address,2339
0,collectables,co/l*le$ctable{s,-0.9458227,colleague,2340
1,steps,stips,0.10430938,stipulate,2340
2,staying,stying,4.661984,stitching,2340
3,liable,libelle,1.9744015,libel,2340
4,length,leng}th,1.2741302,length,2340
0,irrigation,iggigatuon,1.5236491,igloo,2341
1,located,Lacated,2.0396416,laced,2341
2,assistance,assistence,4.8891788,assistance,2341
3,calculations,calculettes,3.835343,calculates,2341
4,guidelines,gulndieeis,4.4320526,gulndiees,2341
0,directive,dtirecvie,4.8060193,detective,2342
1,perry,pery,4.6826935,perry,2342
2,banded,Bandaid,0.04757066,bandaid,2342
3,computation,competation,3.502954,competition,2342
4,rough,roguh,4.4603095,rogue,2342
0,then,THQN,-1.9478154,throne,2343
1,increasingly,increasingly,4.6922383,increase,2343
2,principle,principalThe,2.2862377,principal,2343
3,ebook,egook,-0.03951888,egotism,2343
4,harbour,hrbour,4.420197,herb,2343
0,voyeurweb,boyejrweb,1.5233033,boyerweb,2344
1,tobacco,tpbaxxo,-0.41815346,tabaxxo,2344
2,judgment,judgmejt,3.9202797,judgment,2344
3,referred,repaiered,-1.3344065,repaired,2344
4,experiencing,edperienfing,0.74475574,education,2344
0,emerald,emrrald,4.9483185,emerald,2345
1,nicholas,ncholas,2.6000624,Nicholas,2345
2,balance,(balance,2.915725,balance,2345
3,somehow,somew,4.864454,somewhere,2345
4,loans,LOms,-0.043014772,loms,2345
0,listings,listins,4.853632,lists,2346
1,spider,cpider,1.3535299,coder,2346
2,batman,batmzn,1.5496376,batman,2346
3,designs,d]es@ig\ns,-0.13239732,desk,2346
4,bangkok,banczak,-0.31261396,banker,2346
0,subtle,suvtle,4.0415907,subtle,2347
1,tournaments,taemtnronus,3.6423965,tempertonus,2347
2,grâce,grâce,4.478608,grace,2347
3,echo,Ecco,1.6288501,echo,2347
4,withdrawal,sithdra2al,1.9669367,sithdra2al,2347
0,opening,openg,1.9150895,open,2348
1,education,edukation,3.4721754,education,2348
2,partial,praital,4.8851867,practical,2348
3,flow,flauw,2.9742696,flaw,2348
4,liable,>lia;bl!e,-1.6211237,library,2348
0,façade,fsçade,3.519666,facade,2349
1,contractor,contrwctor,2.1878698,constructor,2349
2,electronics,Electonics,2.8602762,electronics,2349
3,package,pac]kage,2.7093039,package,2349
4,shared,sahred,5.004038,shared,2349
0,currencies,currencies,4.955644,currency,2350
1,controversial,contreversal,4.2857018,reversal,2350
2,ending,endin}g,0.31842846,ending,2350
3,vector,Vektor,3.9969995,vector,2350
4,aquarium,aquariu\m,1.9463322,aquarium,2350
0,venues,venas,4.7207932,veins,2351
1,pregnant,pregnan,4.4523616,pregnant,2351
2,needle,needle,4.624309,needle,2351
3,attending,attemting,4.871872,attempting,2351
4,observation,o>bse\rvat-ion,1.5536513,obstruction,2351
0,emerald,emerald,4.79228,emerald,2352
1,worth,&worth,1.5142075,worth,2352
2,registry,reg)i(s#try,0.5236311,retry,2352
3,usps,usfs,1.4071562,usf,2352
4,vessels,vasseles,2.766151,vessel,2352
0,mysterious,myst^e#ri&ou:s,0.5578023,mystery,2353
1,birds,birdHoes,-0.28684875,birds,2353
2,fabulous,fabulou,3.93135,fabulous,2353
3,moscow,mooocow,1.2933488,moo cow,2353
4,usps,]usps,1.8769677,ups,2353
0,dial,diy1,-0.4721162,do-it-yourself,2354
1,system,sytem,4.709823,system,2354
2,amount,amoun,4.596067,amount,2354
3,crucial,cruicial,4.9069376,crucial,2354
4,killer,kuller,0.9427317,culler,2354
0,fiancée,fiancée,4.5013547,fiance,2355
1,theft,thift,0.696336,thief,2355
2,transportation,transporattion,3.9473896,transportation,2355
3,algorithms,algorith.ms,3.424685,algorithm,2355
4,directive,dvcitiere,4.915231,divert,2355
0,basically,basecally,2.9829302,basically,2356
1,parts,parta,4.296464,parta,2356
2,starts,s_ta]rts,2.3472352,stars,2356
3,derived,derivated,4.867364,derived,2356
4,giant,gniat,3.866876,gifted,2356
0,network,nwotrek,2.5483885,notrek,2357
1,trained,tneraid,2.7407362,toner,2357
2,scotia,Scrotea,-0.63014555,scooter,2357
3,strictly,stritcly,4.939717,stricly,2357
4,exams,emaxs,4.639024,maxs,2357
0,murray,murrag,3.8139162,murder,2358
1,everyone,eeryone,4.2351837,everyone,2358
2,litter,litting,0.90881044,liter,2358
3,meetings,meethings,2.663204,meetings,2358
4,settlement,settlemens,5.0451274,settlements,2358
0,loans,oans,3.34711,loans,2359
1,larger,larter,4.8646073,later,2359
2,decline,declineHe,2.3226278,decline,2359
3,upon,uppon,4.325262,upon,2359
4,tongue,toungue,4.1374173,tongue,2359
0,strong,stong,4.875789,strong,2360
1,phillips,Philiips,2.071801,Philips,2360
2,neil,NEAL,-2.4125636,Neal,2360
3,celebrities,&ce_lebr]ities,1.4911876,celebrities,2360
4,nursing,nursey,2.8359277,nurse,2360
0,worth,woeth,1.8703103,without,2361
1,helping,hepl,-0.50971365,help,2361
2,anybody,anybady,4.778589,anybody,2361
3,only,Onley,2.0519617,only,2361
4,registry,reg\istr'y,3.262891,regardless,2361
0,transportation,transformaron,2.1662133,transform,2362
1,religions,relibione,1.8005453,religion,2362
2,sports,spiritts,1.0013323,spirit,2362
3,gravity,givtray,4.685546,gift,2362
4,speaking,speacking,4.2360554,speaking,2362
0,wave,wavd,1.8429469,wave,2363
1,wheat,wheet,4.652693,wheat,2363
2,integrate,integratw,3.0678282,integrate,2363
3,having,hanning,3.6994185,hanging,2363
4,edges,edigas,-0.32504308,edit,2363
0,steven,steveon,1.4167752,Steve,2364
1,agent,age]nt,1.0973482,age,2364
2,mexico,Meksiko,0.47515696,Mexico,2364
3,allied,allie,4.7729945,ally,2364
4,brandon,bordnan,4.5492473,border,2364
0,logical,$l%o`gi#ca{l,-2.199818,logic,2365
1,season,"s""easo}n",-0.84036267,soap,2365
2,ferry,fery,4.847252,ferry,2365
3,loose,losse,4.956699,loss,2365
4,protégé,protégé,4.6024117,protégé,2365
0,unto,unito,0.3671337,unit,2366
1,movie,moppe,-2.3629386,mop,2366
2,metallic,mettalic,4.7839007,metalic,2366
3,alpha,alpa,4.7901187,alap,2366
4,qualifications,q}u}alif`i;cat=io(ns,-1.205656,quailify,2366
0,demonstrates,d|em&on%str^a$t]es,-1.2915643,demonstratede,2367
1,package,pkagace,4.7683215,paganace,2367
2,principles,principledness,2.270105,principaledess,2367
3,miniature,m8niature,2.0405273,mnature,2367
4,wholesale,wholesaIe,3.7816672,wholesale,2367
0,patricia,patrycja,1.3007964,Patricia,2368
1,cosmetics,cosmeticos,1.7957009,Cosmetics,2368
2,vegetation,vege)tat]i>on,0.31573927,Vegetable,2368
3,sacramento,eacramenhk,1.0480313,Ecology,2368
4,apollo,apolko,3.3554623,Apollo,2368
0,frame,fmare,4.745146,fame,2369
1,currencies,c'urrencie's,3.257486,curricle,2369
2,thru,thry,4.502736,try,2369
3,typical,typicial,4.855675,typical,2369
4,stone,estone,4.6953187,stone,2369
0,manufacturing,manufcturing,4.698601,manufacturing,2370
1,chronicle,chrobicle,2.876774,computer,2370
2,followed,folowed,4.6598372,followed,2370
3,qualify,quailify,4.3744054,qualify,2370
4,cart,ca4t,0.44605076,cat,2370
0,brandon,brendon,2.9715216,brandon,2371
1,referred,ref$erre&d,-0.041700613,referred,2371
2,starts,startes,2.9882033,started,2371
3,gaps,GAFS,-3.1164134,gafs,2371
4,celebrity,celebrit,4.2998314,celebrity,2371
0,environmental,enviromental,4.9003105,environmental,2372
1,price,pice,4.165052,price,2372
2,derived,*derived,1.8576292,derived,2372
3,jenny,jeni,-0.7717245,genie,2372
4,organization,arganization,4.6773615,organization,2372
0,valium,v`al#ium,0.9403537,valium,2373
1,murray,muuray,4.547838,murray,2373
2,moderators,koderators,4.07513,coders,2373
3,walter,qalter,0.08541059,altercation,2373
4,sought,soubht,2.546532,shot,2373
0,potatoes,Potitus,-1.835178,potato,2374
1,framework,framewor/k,3.2319958,framework,2374
2,lamb,lmab,4.712779,lamb,2374
3,ongoing,ongo8ng,0.6966797,ongoing,2374
4,collectables,collec6abl4s,0.008373631,collection,2374
0,lynn,Lyin,-0.65189856,Lying,2375
1,observation,obeservation,4.6413455,Observation,2375
2,ultra,ulteria,2.1132438,Pocket,2375
3,pocket,pceokt,4.253553,Pocket,2375
4,adequate,adecuate,1.2829922,Accommodate,2375
0,artificial,artifcial,4.982619,artificial,2376
1,intervals,inervals,4.865186,inaccessible,2376
2,township,tonkeep,0.4974966,to keep,2376
3,conflict,conflit,4.742805,conflict,2376
4,killer,killff,1.3235347,kill,2376
0,sticker,stickwr,2.4896612,sticker,2377
1,felt,feeled,3.1063182,felt,2377
2,bios,bi<os,1.248353,bios,2377
3,travelling,tevirlnlag,4.7559633,television,2377
4,anthony,antani,0.1437987,antenna,2377
0,adequate,adaquate,4.7810526,adequate,2378
1,agrees,a*gr=ees,-1.0777814,agrees,2378
2,collecting,colleching,4.447164,collecting,2378
3,redeem,rddwem,1.6799046,reading,2378
4,animated,anemated,4.8784766,animated,2378
0,graphical,graphica_l,4.184007,graphical,2379
1,dealers,dsakerx,3.8451135,daisy,2379
2,previews,previus,4.18952,previous,2379
3,seven,sevin,0.6617388,seven,2379
4,operate,"""o>p]e#r^a:t{e",-2.811768,opaque,2379
0,surprise,"s\ur""prise",2.1784475,surprise,2380
1,sides,sidws,1.3389622,sideways,2380
2,flat,flaut,0.49688077,flute,2380
3,woods,oods,3.2962978,ods,2380
4,secure,secrue,4.8612275,secure,2380
0,dutch,",d`utc-h",0.78490895,dutch,2381
1,remind,remaind,4.8212323,remainder,2381
2,cdna,vdna,1.0765556,vienna,2381
3,karl,kqrl,-0.5788799,quark,2381
4,caribbean,Caribbian,2.9421113,Caribbean,2381
0,overseas,overraskes,2.3562539,overrash,2382
1,introduced,instroduce,3.2700074,introduce,2382
2,river,rever,4.6293,rev,2382
3,loans,loan/s,0.026169341,loan,2382
4,gamecube,gamecube,4.7088776,gamecube,2382
0,facilitate,fascillitate,3.4705858,fascinate,2383
1,efficiency,efficency,4.7512054,efficiency,2383
2,telecom,telecome,4.585422,telecommute,2383
3,samba,Sanba,1.2157619,samba,2383
4,beats,beatus,0.55231774,beauty,2383
0,latest,ladyagat,-0.75635654,ladybug,2384
1,waters,Waxers,-0.27941447,waxer,2384
2,retention,rednation,2.4836671,nation,2384
3,typical,tipical,4.7536244,typical,2384
4,evaluated,evalhated,2.105327,evaluated,2384
0,later,latr,3.9545195,later,2385
1,valid,valido,2.290135,valid,2385
2,theorem,teorem,4.546892,term,2385
3,sterling,<st%erl#ing,0.1523234,staring,2385
4,principles,principleds,3.1164792,principals,2385
0,attacks,atacs,4.3826933,attacks,2386
1,business,busjness,3.2410293,business,2386
2,sulfide,zulfide,3.0755363,zulfide,2386
3,developers,devolvernos,1.2644434,devolvernos,2386
4,yeah,eah,4.3441668,earth,2386
0,participating,paricipating,4.4651837,participating,2387
1,linking,lionking,2.9956832,lion king,2387
2,aims,ais,4.749848,ai,2387
3,streets,streetUS,2.4566715,street us,2387
4,artwork,artarak,4.935357,artark,2387
0,manuals,mahuaps,-0.89522237,map apps,2388
1,thru,~thru,1.4293718,through,2388
2,steven,wteven,2.2935078,even,2388
3,listings,lis5ings,1.1456139,listings,2388
4,rose,rised,-1.5742192,rise,2388
0,semiconductor,semicoductor,4.6686215,scientist,2389
1,acute,acude,3.627592,acquire,2389
2,jelsoft,jlsoft,4.410282,junction,2389
3,published,pubished,2.3626409,published,2389
4,nonprofit,nroinfpot,1.8968537,notepad,2389
0,dial,dia,4.8679533,day,2390
1,freeze,frzeee,4.6249495,freeze,2390
2,kept,kpet,4.349615,pet,2390
3,interested,intereseted,4.8276563,interested,2390
4,threatening,threa%t<ening,1.3638175,threading,2390
0,selecting,selectig,4.840415,selected,2391
1,creations,creati9nd,3.0430782,created,2391
2,only,noly,4.482361,only,2391
3,aids,aidc,1.1486219,aid,2391
4,batch,batcj,0.55101836,batty,2391
0,guides,guiedes,4.8894863,guides,2392
1,sends,sdnes,4.0198584,senses,2392
2,having,Havinng,2.5076606,having,2392
3,facilitate,fascillitate,3.4705858,fascinate,2392
4,kingston,)ki%ngs-ton,0.5043765,kingston,2392
0,posted,poted,3.8259223,potted,2393
1,silence,silnce,5.0291295,silent,2393
2,treating,treati=ng,3.3801243,treatment,2393
3,utilization,uioitlztain,2.4698,upholstery,2393
4,entrepreneur,ennupetererr,4.3501987,envelope,2393
0,creations,drsatiojs,1.4913666,dermatosis,2394
1,hosting,houding,-0.21759826,hooting,2394
2,pulse,pslue,4.933327,pulse,2394
3,economies,economie,4.819449,economy,2394
4,qualify,qualiy,2.5644956,quality,2394
0,costs,c&osts,-0.35282084,costs,2395
1,husband,HUSBUND,-2.50312,husband,2395
2,settle,shettle,0.4888694,shuttle,2395
3,nitrogen,ni@tr!oge(n,-0.96871203,nice to meet you,2395
4,integrating,itegrating,4.710538,integrating,2395
0,registry,registr(y,2.649399,register,2396
1,croats,creats,2.7254627,create,2396
2,wool,wol,4.799292,world,2396
3,aims,aimes,1.8532157,aims,2396
4,pocket,Pouchet,-2.5645115,pocket,2396
0,principles,princi]p#l`e-s,0.797804,principals,2397
1,accounts,"ac@cou!n""ts",-1.3727366,acoustics,2397
2,repeat,repite,1.1607964,retirement,2397
3,cinéma,cinéma,4.2124705,cinema,2397
4,attending,atteding,4.8673825,attending,2397
0,fruits,fruites,3.3353498,fruits,2398
1,length,length,4.886677,length,2398
2,reprints,repeints,4.9547,reports,2398
3,magnetic,meangtic,4.611887,mental,2398
4,damage,demages,2.8068717,damages,2398
0,usgs,usss,4.31167,us,2399
1,derived,derivated,4.867364,derived,2399
2,standard,standar,4.997547,standard,2399
3,player,plier,0.7586842,plier,2399
4,night,nigt,4.5236645,night,2399
0,aids,aitous,-1.7130551,agitated,2400
1,unto,"?u,nto",-0.81429183,unto,2400
