,clean,perturbed,legibility_score,predicted,batch
4,sink,Sink,4.2609887,sink,2770
0,somehow,somehou,,somehow,2771
1,thru,threwt,,threw,2771
2,brain,BrAIn,-2.2383358,brain,2771
3,syndication,syndication',,syndication,2771
4,novels,novels,4.7971444,novel,2771
0,expressed,Expressed,3.8600206,expressed,2772
1,trustee,trustyi,,trusty,2772
2,cuts,cutts,,cuts,2772
3,uzbekistan,uzbekistan,3.674194,Uzbekistan,2772
4,integrated,integratedm,,integrated,2772
0,outlook,outlook,4.203567,outlook,2773
1,speaks,spicks',,spicks,2773
2,bits,bit'sk,,bits,2773
3,night,knight'sl,,knights,2773
4,potatoes,potateses,,potato,2773
0,joshua,joshua,4.516296,joshua,2774
1,port,korpedt,,korpedt,2774
2,delivering,Delivering,2.8030622,delivering,2774
3,waters,Waters,0.6965139,water,2774
4,insider,inseidar,,insider,2774
0,vessels,vesels,,vehicles,2775
1,questionnaire,quuestiennair,,questioned,2775
2,bold,boaled,,boiled,2775
3,tabs,tabv'sl,,tabulated,2775
4,knitting,knitting,,knit,2775
0,needle,neeedle,,needle,2776
1,council,counnessew,,counsel,2776
2,seasonal,Seasonal,4.731444,seasonal,2776
3,thumbs,thumbz,,thumb,2776
4,magnificent,magnificent's',,magnificient,2776
0,moscow,MOSCOW,-2.4316254,Moscow,2777
1,topics,topcs,4.0197334,topics,2777
2,lindsay,klindy's,,cindy's,2777
3,drop,drrop,,abroad,2777
4,abroad,abrod,,drop,2777
0,actress,Actress,1.1030655,actress,2778
1,mask,maskedl,,masked,2778
2,bring,bringle,,bangle,2778
3,steering,steerring,,steering,2778
4,cute,cuteeee,3.7567937,cute,2778
0,celebrities,selabrity's,,ability,2779
1,bios,BiOs,-1.5219272,bios,2779
2,taxation,Taxation,2.8057146,taxation,2779
3,atomic,atamic,,atomic,2779
4,relocation,relocation,4.8525343,location,2779
0,awful,Awfull,1.1130576,awful,2780
1,dial,dialà,,dial,2780
2,surveys,ssurveys,,surveys,2780
3,proof,proOf,3.2401311,proof,2780
4,echo,euch,,you,2780
0,finally,finallya,,finally,2781
1,dutch,dutche,,dutch,2781
2,africa,affrack,,affair,2781
3,aged,agedm,,aged,2781
4,jones,jonez,,jones,2781
0,provinces,provincess,,province,2782
1,earthquake,Earthquake,3.8614974,earthquake,2782
2,gamecube,galemucke,,gamelike,2782
3,steven,steven'sh,,steven's,2782
4,surprised,surprisedm,,surprise,2782
0,prospect,prospecte,,prospect,2783
1,moderators,maederatorz,,manager,2783
2,sweden,Sweeden,3.8923235,Sweden,2783
3,guinea,guinnea,4.5889378,Guinea,2783
4,headquarters,headecwharters,,headquarters,2783
0,networks,nettuorks,,networks,2784
1,promoted,PROMOTED,-2.847654,promoted,2784
2,frequency,freiquuncy,,freiquency,2784
3,theorem,theoream,,theorem,2784
4,steps,steeps,,steps,2784
0,amount,ahmount,,mount,2785
1,pichunter,Pichunter,2.249574,hunter,2785
2,gaps,gapbs,,baps,2785
3,basically,bacicallyh,,basic,2785
4,temporary,ttemporery,,tempory,2785
0,seal,seal'sl,,seals,2786
1,sonic,sonicc,,sonic,2786
2,potatoes,Potatoes,0.092223644,potato,2786
3,grey,GrEy,-1.4329307,gray,2786
4,funding,fhonding,,founding,2786
0,broadcasting,broadcasting,4.692489,broadcast,2787
1,printed,printeds,,printed,2787
2,loan,loann,,loan,2787
3,commands,commond's,,common,2787
4,rehabilitation,ryhabbilitettionn,,rythm,2787
0,unto,untoughed',,untaught,2788
1,influence,influencee,,influenced,2788
2,variation,veryation,,veryation,2788
3,darby,darbuy,,dare,2788
4,introduced,introwduct,,introduce,2788
0,climbing,cleimbing,,climbing,2789
1,assistance,assistances,,assistance,2789
2,spread,spred,4.74174,spread,2789
3,varies,vearies,,very,2789
4,chassis,chastis,,cast,2789
0,edges,eadges,,edges,2790
1,disabilities,disubeilitties,,disabilities,2790
2,ordinance,ordinance,3.4968295,order,2790
3,reload,reloadd,,reloaded,2790
4,wear,WeAR,-2.4159412,wear,2790
0,lopez,lope'sl,,loop,2791
1,appeals,appealo's',,appeal,2791
2,printed,printedf,,print,2791
3,funds,funnedsd,,fun,2791
4,independence,independence,4.650823,independence,2791
0,souls,soulls,,soul,2792
1,learn,Lern,0.8144191,learn,2792
2,consistently,consiswghtentle,,consistent,2792
3,flat,flait'sm,,flat,2792
4,transmit,transmit,5.029296,transmit,2792
0,telephony,Telephony,3.3489115,telephony,2793
1,kennedy,kenedy,4.7500243,kenedy,2793
2,beat,byt,,byt,2793
3,update,update,3.529374,update,2793
4,iowa,Iowa,1.9194193,Iowa,2793
0,dealers,Dealers,2.2989385,dealers,2794
1,tags,tahgs,,thugs,2794
2,wanting,WANTING,-2.818648,wanting,2794
3,minority,minoritty,4.533162,minority,2794
4,worlds,Worlds,0.22513404,worlds,2794
0,television,Television,3.6041272,television,2795
1,federal,fedoral,,federal,2795
2,inherited,INHERITED,-1.3983246,inherited,2795
3,queens,queenes,,queen,2795
4,distinction,Distinction,2.6512027,discrimination,2795
0,nail,Nail,-0.055732124,nail,2796
1,acceptable,ahccepteabl,,acceptable,2796
2,occurring,accurring,,occurring,2796
3,usgs,usgs,,ugly,2796
4,spring,Spring,4.1156144,spring,2796
0,lock,loakh's',,loak's,2797
1,education,eeducchation,,education,2797
2,emerald,emeralled',,emerald,2797
3,primary,primaurye,,premiere,2797
4,skiing,skiiing,4.762307,skiing,2797
0,invite,invit,,invite,2798
1,hood,hoodh,,hood,2798
2,observation,objserveation,,observation,2798
3,joshua,Jeshoy,,josh,2798
4,diagnostic,diagnostic,4.861997,diagnosis,2798
0,yang,YANG,-2.8692482,YANG,2799
1,citations,citeytionz,,citeytionz,2799
2,hotmail,hotmail,,hotmail,2799
3,authorized,authoristedc,,authorized,2799
4,lies,LIs,-0.9487805,li,2799
0,circle,circcle,4.999168,circle,2800
1,remind,remined,,reminder,2800
2,cooked,COOKED,-1.6584932,cooked,2800
3,graphics,graphic'sk,,graphics,2800
4,stunning,sstunning,,stunning,2800
0,lookup,loocup,,loop,2801
1,spider,spidere,,spider,2801
2,composite,composite,4.6870217,component,2801
3,subscriptions,subscriptiones,,subscription,2801
4,computation,computation,4.4806848,computing,2801
0,referrals,Referrals,3.4083588,Referrals,2802
1,galleries,gallerry's,,Gallery's,2802
2,situations,setuatiounss,,Setuatiouns,2802
3,nicholas,Niccalla'sà,,Niccalla's,2802
4,phones,phonets,,Phonets,2802
0,insight,insight',,insight,2803
1,treat,treate,,treat,2803
2,sports,spaughrts,,spurt,2803
3,instruction,inStRUctIOn,0.24031357,instruction,2803
4,mail,MALL,-3.012578,mall,2803
0,trial,triel,,trill,2804
1,sleep,sleepeds,,sleeped,2804
2,movie,mmovie,,movie,2804
3,smithsonian,smithesohniane,,smithee,2804
4,buying,buyng,2.7138293,buying,2804
0,predictions,ppridicctions,,predictions,2805
1,thinking,THINKING,-2.1174543,thinking,2805
2,financing,FINANCING,-2.382555,finance,2805
3,suggested,suggested,,suggest,2805
4,unorthodox,unorthodox,4.674336,unorthodox,2805
0,dependence,dependence'sl,,dependent,2806
1,vitamin,vytumin,,vomit,2806
2,boston,bboston,,Boston,2806
3,living,leving,,living,2806
4,blvd,glibfed,,glibbed,2806
0,wishes,weshes,,wishes,2807
1,collecting,collectingl's,,collecting,2807
2,dean,denn,4.4301825,don,2807
3,sellers,seller'sm,,seller,2807
4,preston,Preston,1.1508085,Prince,2807
0,discrimination,DiScRiMinAtioN,-0.81997126,discrimination,2808
1,partners,Partners,0.7937384,partner,2808
2,decline,declline,,decline,2808
3,messages,mehssagez,,message,2808
4,protocols,protokosles,,protocols,2808
0,lexington,lexington,4.778931,lexington,2809
1,arrested,ARRESTED,-2.1507027,arrested,2809
2,celebrity,calebrety,,calibrety,2809
3,economies,economy'sl,,economy's,2809
4,bowl,BOWL,-2.7339933,bowl,2809
0,earthquake,Earthquake,3.8614974,Earthquake,2810
1,circle,Circle,4.194601,Circle,2810
2,larger,largeor',,largeor,2810
3,german,Cermen,,Cermen,2810
4,integrate,integrate,4.953435,integrate,2810
0,indexes,indxes,4.6920857,indices,2811
1,dealtime,dealtime,,date time,2811
2,major,maigers,,magers,2811
3,marking,markingl,,marking,2811
4,reasonably,reasonnably,,reasonably,2811
0,const,const',,constant,2812
1,temporary,tempporrary,,temporarily,2812
2,ohio,ohieau,,oieau,2812
3,techniques,techniques,4.4537683,technique,2812
4,quotations,quewotations,,quotation,2812
0,continent,contiennent,4.9849267,contained,2813
1,occupation,occeppation,,occupation,2813
2,artwork,artwirk,,artwork,2813
3,flooring,flooreing,,floating,2813
4,barbara,barrbaru,,barbaru,2813
0,thru,THRU,-0.9109426,through,2814
1,matches,matchous,,matchbox,2814
2,vacancies,vaconces,,vacances,2814
3,humanitarian,hyumanettareyan,,humanitarian,2814
4,arlington,ahrllington,,arlington,2814
0,pennsylvania,ppensylvantia,,Pennsylvania,2815
1,women,wOmEN,0.8691632,women,2815
2,garcia,garecia,,Garcia,2815
3,investigated,ienvastegated,,inventory,2815
4,sound,sounnd,,sound,2815
0,florist,flarrist,,flarist,2816
1,limited,limitted',,limited,2816
2,critics,critcs,4.714836,critic,2816
3,favor,ffavor,,favor,2816
4,scales,scals,,scale,2816
0,ebook,ebook,,ebook,2817
1,circus,cirecus,,cirecus,2817
2,addition,adddition,3.94224,addition,2817
3,playing,playingl,,playing,2817
4,korea,Coriah,,Coriah,2817
0,guinea,ginea,,gin,2818
1,pocket,packet,,packet,2818
2,trials,trile's,,trill,2818
3,occupation,Occupation,4.5599184,occupation,2818
4,deeply,deepply,,deeply,2818
0,latter,lleatter,,letter,2819
1,science,scienceeeeeeeee,3.9296665,science,2819
2,observation,observation',,observe,2819
3,band,BAND,-2.73093,band,2819
4,federal,federalt,,federal,2819
0,replication,replication,4.8195376,replicating,2820
1,guides,guides,4.92457,guiding,2820
2,moscow,sombock,,sombrero,2820
3,slave,Slave,4.4146566,slave,2820
4,treated,treatid,,treated,2820
0,aquarium,aquareume,,aquarium,2821
1,apparently,appaerently,4.2474275,apparently,2821
2,carter,cartwer'sl,,cartwheel,2821
3,croats,croats,5.0148015,crows,2821
4,easy,EAAASY,-2.874314,easy,2821
0,marie,merie,,merry,2822
1,speaking,speking,,speaking,2822
2,shake,Shake,3.916447,shaking,2822
3,connectivity,cennaecstivity,,censorship,2822
4,ending,endin,,ending,2822
0,bios,beyes,,beast,2823
1,cisco,ceisco,,cease,2823
2,operated,operatede,,operated,2823
3,merely,merley,4.199551,merely,2823
4,boutique,boutyt,,booty,2823
0,certainty,Certainty,4.4025702,Certainty,2824
1,islands,ISLANDS,-1.4859039,Islands,2824
2,finally,FINNALLY,-2.174352,Finally,2824
3,repeat,repaet,4.783107,Repet,2824
4,complaints,complnets,,Complaints,2824
0,partners,PARTNERS,-2.572271,Partners,2825
1,intervals,intirvels,,Intervals,2825
2,seal,sell,4.8038783,Sell,2825
3,territories,territory'st,,Territory's,2825
4,scenic,Scienc,4.4071774,Science,2825
0,memory,meméry,,memory,2826
1,password,password,4.2748127,password,2826
2,amount,amoungt,,amongst,2826
3,install,installe,,install,2826
4,photoshop,photofish,,photograph,2826
0,symposium,symposma,,symposium,2827
1,début,début,4.2262673,begin,2827
2,penguin,penguin,4.8399863,penguin,2827
3,referral,rreverral,,reverberate,2827
4,tender,tendereds,,tented,2827
0,howard,houard,,hour,2828
1,dependence,dependencel,,dependency,2828
2,thirty,Thirty,2.704272,30,2828
3,tier,tiere,,tier,2828
4,vegetation,veagutatiohn,,vegetation,2828
0,circuits,cirkets,,circuits,2829
1,mystery,MYSTERY,-1.6468502,mystery,2829
2,doctors,doctorsh's',,doctor's,2829
3,somewhat,ssomewhate,,somewhat,2829
4,improving,imprroving,,improving,2829
0,complimentary,Complimentary,3.8453953,complimentary,2830
1,modules,modules',,module,2830
2,bike,bbike,,bike,2830
3,sink,snicked'sl,,snick,2830
4,bytes,bytes,4.7135878,byte,2830
0,delivering,deliveringlym,,deliverable,2831
1,learned,learned,4.937607,learnable,2831
2,subtle,subtlew,,subtle,2831
3,isle,ISLE,-0.3080833,isle,2831
4,speak,speake,,speaker,2831
0,form,fourm,,forum,2832
1,trials,trrials,,trial,2832
2,mortgage,mortggage,3.6053174,mortgage,2832
3,penalties,penalest,,penalty,2832
4,graphics,graphecc,,graph,2832
0,variation,variation'sw,,variations,2833
1,ferry,fery,4.847252,ferry,2833
2,viking,vicking,,viking,2833
3,upset,upset',,upset,2833
4,circus,Cercus,,ceramic,2833
0,principles,principles,4.769804,principals,2834
1,replication,replycation,,reputation,2834
2,mild,miled,,miled,2834
3,sing,sing',,sing,2834
4,shōjo,Shōjo,3.5386934,schoolgirl,2834
0,trusts,trests,,traces,2835
1,medical,medical',,medicine,2835
2,trees,treezz,,tree,2835
3,picture,pictuyre,4.420852,picture,2835
4,most,mmost,,most,2835
0,impact,impact,4.925592,impact,2836
1,event,eyvent,,event,2836
2,cafe,cafa,,coffee,2836
3,beautiful,beautiful,,beauty,2836
4,giant,Gint,-0.67496234,gin,2836
0,remedy,remidea,,reminder,2837
1,requirements,rrequirmants,,requirement,2837
2,promptly,promptgle,,promptgle,2837
3,dependence,dipenedence,,dependency,2837
4,variations,vareaitions,,variations,2837
0,integrating,indtegrayteing,,indentation,2838
1,guidelines,Guidelines,1.6825826,guideline,2838
2,affects,aphects,,appendix,2838
3,posted,posteed,,posted,2838
4,pokemon,pokemben,,pokemon,2838
0,atomic,aetomics,,aesthetics,2839
1,enterprises,enterepryzes,,enterprise,2839
2,toward,tawdere,,tawdry,2839
3,violent,vIoLeNt,0.32384524,violent,2839
4,recognize,recognised,,recognized,2839
0,persistent,parsisctenet,,parsicetent,2840
1,established,establiished,4.3259873,established,2840
2,challenging,chaullensiyng,,challenging,2840
3,displayed,disspplayed,,displayed,2840
4,awful,auful,,awful,2840
0,mail,mAL,-2.0065472,mal,2841
1,guam,guom,,goom,2841
2,advised,adivest's,,advise,2841
3,appraisal,appraisal,5.053309,appraise,2841
4,phillips,chiplip'sm,,chip clip,2841
0,border,bordere,,border,2842
1,mustang,mustanf,,mustang,2842
2,connectivity,connectivity,4.671179,connect,2842
3,having,HAving,0.38077825,having,2842
4,aurora,aurori,,aurora,2842
0,playing,playyng,,playing,2843
1,teeth,teathe,,therapy,2843
2,composite,composite',,composite,2843
3,rehabilitation,Rehabilitation,2.8755367,rehabilitation,2843
4,priorities,prorities,4.268079,priorities,2843
0,humanity,humantyie,,humanity,2844
1,television,televasion,,television,2844
2,women,weamenn,,woman,2844
3,data,datua,,data,2844
4,interested,interested,4.8179746,interested,2844
0,attaché,attachi,,attach,2845
1,recognize,RECOGNIZE,-2.3007903,recognize,2845
2,deer,dir,,direction,2845
3,girlfriend,girlfrirnd,4.7989745,girlfriend,2845
4,disputes,disputesh,,disputed,2845
0,ought,oughtt,4.4093866,ought,2846
1,would,wuld,,would,2846
2,clinic,clinicg,,clinic,2846
3,continuously,continuouslyly',,continuously,2846
4,dispatched,dispatchedt,,dispatched,2846
0,exam,examm,,exam,2847
1,nobody,nobodyi,,no one,2847
2,processing,prrocesseng,,processing,2847
3,rebates,rebates',,rebate,2847
4,wednesday,whednesday,,Wednesday,2847
0,enterprises,enterprises',,enterprise,2848
1,turkish,turrkish,,Turkish,2848
2,hunt,hunved',,hunted,2848
3,only,ontly,,only,2848
4,intelligence,intelligenced,,intelligent,2848
0,meanwhile,Meanwhile,1.4454976,concurrently,2849
1,cafe,cafee,4.7414646,coffee,2849
2,wool,w'ol,,wolf,2849
3,batman,battong,,baton,2849
4,staying,stayeng,,staying,2849
0,larger,LARGER,-2.5155208,larger,2850
1,genuine,genuineve',,genuine,2850
2,parts,pparts,,parts,2850
3,clay,cqlay,,cay,2850
4,envelope,envelope,4.91535,envelope,2850
0,moments,moments,5.000418,moments,2851
1,lover,llover,,lovely,2851
2,partial,parcialu,,partial,2851
3,drama,DRaMa,-2.0612583,dramatic,2851
4,roughly,roughlyf,,roughly,2851
0,pichunter,pichunter,,publisher,2852
1,personality,PERSONALITY,-1.9519489,personality,2852
2,python,pythan,,pythagorean,2852
3,ford,fored,,ford,2852
4,caroline,CAROLINE,-1.7362334,caroline,2852
0,primary,pprimarry,,premarital,2853
1,fairy,fairry,,fairy,2853
2,unless,untless,,unlimited,2853
3,replication,replication,4.8195376,replication,2853
4,atomic,atommic,,atomic,2853
0,clay,cllay,,clay,2854
1,monica,MONICA,-2.946286,Monica,2854
2,slope,SLOPE,-1.9165283,slope,2854
3,damage,damage,5.0555954,damage,2854
4,telephony,telephony,4.864553,telephone,2854
0,decline,DECLINE,-2.1816237,decline,2855
1,vulnerability,vulnerablity,4.3180537,vulnerability,2855
2,linux,lineux,,lineux,2855
3,business,bussines,4.7534747,business,2855
4,experiments,experimentsh,,experiment,2855
0,telecom,tteleecom,,teleecom,2856
1,leone,Leone,1.140498,leone,2856
2,celebrities,ceellebrieties,,celebrities,2856
3,viewpicture,viewpicture,3.735208,view pictures,2856
4,requiring,REQUIRING,-1.9813766,requiring,2856
0,business,bbusiness,,business,2857
1,territories,Territories,4.1502867,territory,2857
2,analysis,analysys,4.7407837,analysis,2857
3,click,clickught'sL,,clicked,2857
4,streets,streatss,,street,2857
0,tags,Tags,1.9507449,tag,2858
1,lynn,lyn,,line,2858
2,peak,peakched',,peaked,2858
3,portsmouth,Portsmouth,2.8052478,port,2858
4,society,soceity,,society,2858
0,pittsburgh,pitsbjurgh,,Pittsburgh,2859
1,walter,WALTER,-2.6403065,Walter,2859
2,variations,variation'ss,,variations,2859
3,jersey,Jerseyil,,Jersey,2859
4,regions,regions,,region,2859
0,capable,capablebe,,capable,2860
1,dash,Dash,0.21213062,dash,2860
2,exams,exms,4.5846276,exams,2860
3,kept,kepth,,kept,2860
4,represent,representa,,represent,2860
0,taxi,taxqy,,taxi,2861
1,limitation,limitatione,,limit,2861
2,buttons,button'ss,,buttons,2861
3,nonprofit,nanprafit,,nonsense,2861
4,sublime,subhlime,,submarine,2861
0,penalties,penaltis,3.6537793,penalty,2862
1,spider,spideur,,spider,2862
2,actors,actorz,,actor,2862
3,limitation,limitation,4.4739885,limit,2862
4,superb,superbb,,superb,2862
0,printed,Printed,0.84148467,printed,2863
1,curve,CURVE,-0.7568531,curve,2863
2,conviction,convictione,,conviction,2863
3,latinas,lationh's',,aged,2863
4,aged,adged,,aged,2863
0,peninsula,ppeninsulo,,peninsula,2864
1,rehabilitation,rrexabilitashokn,,rectangular,2864
2,allocated,Allocated,1.4610394,allocated,2864
3,modifications,moedifikatians,,modified,2864
4,celebrate,ceLbrAtE,-0.40234518,celbrate,2864
0,controversial,Controversial,3.8405025,Controversial,2865
1,mobile,mobiled,,Mobiled,2865
2,thirty,thêrty,,Thirty,2865
3,dealing,keedlingh,,Keedlingh,2865
4,scared,scaaared,5.002749,Scared,2865
0,reason,reyson,,reason,2866
1,understood,undurstooed,,undisturbed,2866
2,egyptian,egepiation,,epitaxy,2866
3,galleries,gallyries,,galeries,2866
4,logical,lOgicAl,0.4402895,logical,2866
0,hosted,hoisteded',,hoisted,2867
1,acceptable,ACCEPTABLE,-2.6593313,acceptable,2867
2,sussex,ssussex,,sussex,2867
3,sanford,SANFORD,-2.5049808,ford,2867
4,evening,eveneng,,evening,2867
0,republic,republica,,Republican,2868
1,blues,bluez,,blue,2868
2,agreed,aggreed',,agreed,2868
3,hidden,hidN,-0.65936625,hid,2868
4,mild,MILD,-2.7730289,Medium,2868
0,voters,veoters,,voters,2869
1,dedicated,deducated,,educated,2869
2,teaches,tEaChEs,1.4756697,teaches,2869
3,chick,Chick,2.9699423,chick,2869
4,porter,porther',,porter,2869
0,knight,knit,,knit,2870
1,rocks,rocksed'sL,,rocksed,2870
2,temperatures,temperatures,4.344512,temperature,2870
3,cells,CELLS,-1.417934,cell,2870
4,quad,quadl,,quail,2870
0,gzip,giespedk,,gingerbread,2871
1,benchmark,bbenchgmark,,benchmark,2871
2,onion,ownin,,acceptably,2871
3,acceptable,acceptabled,,acceptably,2871
4,reproduce,reprodeooce,,reproach,2871
0,living,living,4.7891874,life,2872
1,acceptable,ACCEPTABLE,-2.6593313,acceptable,2872
2,induction,induktione,,induction,2872
3,guide,GUIDE,-2.8862958,guide,2872
4,marijuana,marrijuani,,marriage,2872
0,girlfriend,ggirlphriend,,girlfriend,2873
1,zoloft,zoloft,3.8012774,zoloft,2873
2,registry,rrehgistry,,registry,2873
3,peoples,peaples,,peas,2873
4,tanzania,tanzaynie,,tanzania,2873
0,amount,aumont,,amont,2874
1,bits,bits,4.514434,bit,2874
2,proof,PROOFF,-2.235531,proof,2874
3,seal,sceal,,scale,2874
4,circus,sercus,,securus,2874
0,inherited,inhereteed,,inherited,2875
1,predictions,preeedictiens,,predicted,2875
2,arts,art'st,,arts,2875
3,ultra,ultron,,ultimate,2875
4,canon,canont,,canon,2875
0,responses,respponsas,,response,2876
1,republic,REPUBLIC,-2.8773558,republic,2876
2,celtic,Celtic,2.6788232,celtic,2876
3,johns,jahns,,jahn,2876
4,achievement,achianheavet,,achieve,2876
0,violent,violentd,,violent,2877
1,whiskey,whwiskey,,whiskey,2877
2,teeth,TEETH,-0.5539026,teeth,2877
3,carlo,carlo,4.450913,carlo,2877
4,chosen,CHosen,1.9389256,chosen,2877
0,collecting,collecting',,collection,2878
1,grew,gure,,guarantee,2878
2,databases,databasess,,database,2878
3,capable,chapabble,,chapter,2878
4,deeply,deeeeeply,2.4614134,deeply,2878
0,mother,motheer,,mother,2879
1,indian,inedian,,Indian,2879
2,modular,modular,4.7018228,modular,2879
3,narrative,narrative'sw,,narratives,2879
4,module,modulef,,module,2879
0,agrees,agrys,,agry,2880
1,header,header,4.94883,head,2880
2,mild,milmedl,,mild,2880
3,homes,homese,,home,2880
4,header,Header,2.174357,head,2880
0,ward,warved,,waved,2881
1,effect,efffect,,effect,2881
2,critics,criticsed,,criticized,2881
3,syndication,syndication,4.6318054,syndication,2881
4,continent,Continent,4.645204,continent,2881
0,shine,shine,4.9598994,shiny,2882
1,somehow,Somehow,4.6174383,somehow,2882
2,tactics,tactquestd,,tactics,2882
3,depending,DEPENDING,-2.8111503,depend,2882
4,frequency,FREQUENCY,-2.0051394,frequency,2882
0,wordpress,WordPress,0.3805257,WordPress,2883
1,rising,Hrizing,,Hrizing,2883
2,measurements,measurements,4.6319637,measurements,2883
3,wholesale,wholesale',,wholesale,2883
4,serves,surves,,surveys,2883
0,void,voyeded,,voiced,2884
1,treated,treatededf,,treated,2884
2,extent,extanted',,extended,2884
3,authorized,autherizd,,authorized,2884
4,diesel,deazel,,dealt,2884
0,password,passwarrd,,password,2885
1,repository,rrepozitaury,,repository,2885
2,steps,steps,3.9692621,step,2885
3,macro,MACRO,-2.5604422,macro,2885
4,processing,ppracessing,,processing,2885
0,scan,SCAN,-2.0963957,scan,2886
1,surrey,Surrey,4.5754104,surrey,2886
2,forms,forems,,form,2886
3,celebrities,CELEBRITIES,-0.653658,celebrities,2886
4,manuals,manuals,4.9609237,manual,2886
0,award,AWARD,-2.9933882,award,2887
1,tobacco,tobagcco,,tobacco,2887
2,void,veoid,,void,2887
3,sophisticated,sophistacuteda,,sophisticated,2887
4,uganda,yoganjed,,yogi,2887
0,versus,VERSUS,0.44133025,versus,2888
1,intelligence,Intelligence,4.3624644,intelligent,2888
2,slightly,slightlylys,,slightly,2888
3,collecting,ckollekting,,colleague,2888
4,framework,framework',,framework,2888
0,architectural,architectural,4.9172316,architectural,2889
1,upon,UpOn,0.341231,up on,2889
2,liability,Liability,2.537447,liability,2889
3,patricia,Patricia,1.2381859,patricia,2889
4,katrina,katrina,4.730524,katrina,2889
0,enrolled,enerolled,,enrolled,2890
1,cooler,coaler,,coalier,2890
2,shelf,shelfe,,shelf,2890
3,nathan,naythan,,nathan,2890
4,speaks,speks,4.424641,speck,2890
0,proof,prrof,4.868706,prof,2891
1,programmers,perograhmers,,perograhmer,2891
2,parts,partsc,,parts,2891
3,certainty,certainty,4.9247346,certitude,2891
4,referral,Referral,2.9437761,referral,2891
0,basically,BaSiCaLLy,-1.2738711,basically,2892
1,logan,logan',,logan,2892
2,machinery,motiinery,,manufactory,2892
3,chronicle,Chronicle,4.4655385,chronicle,2892
4,hayes,hay'sy,,hay's,2892
0,vacations,Vacations,4.304931,vacation,2893
1,arctic,arctick,,arctic,2893
2,roughly,roughli,,roughly,2893
3,graphical,Graphical,2.341749,graphical,2893
4,distant,didstint,,distant,2893
0,egyptian,Egyptian,3.5281065,Egyptian,2894
1,taxi,tuaxi,,taxi,2894
2,protégé,Protégé,1.0565667,protégé,2894
3,fairy,fairae,,fairy,2894
4,finals,finils,,fins,2894
0,vessels,vessells,,vessel,2895
1,dealers,dealerr's,,dealer,2895
2,extent,ectant,,element,2895
3,pure,PuRe,-0.978144,pure,2895
4,interval,interval,4.972309,interval,2895
0,staying,STNG,-2.1370575,station,2896
1,analyst,analist,3.8350449,analyst,2896
2,hacker,hagcker,,hacker,2896
3,thru,thrue,,true,2896
4,repeat,repeateds,,repeat,2896
0,veterinary,veterinary,4.8587155,veterinary,2897
1,fatal,Fatal,1.3535283,fatal,2897
2,multi,multty,,multiply,2897
3,annotation,annotationed,,annotated,2897
4,update,UPDATAE,-2.9395921,updated,2897
0,trustees,tresteess,,traces,2898
1,phrases,fra'ses,,frames,2898
2,viking,viquing'sl,,vicious,2898
3,influence,inflluunce,,influence,2898
4,allocated,alleacaited,,alleviated,2898
0,groups,Groups,-0.29756656,Group,2899
1,clarke,clareke,,Clareke,2899
2,heating,heting,,Heting,2899
3,skiing,skyping,,Skyping,2899
4,batman,batmman,,Batman,2899
0,lynn,LYNN,-1.7604215,Lynn,2900
1,somehow,ssomehow,,somehow,2900
2,contained,CONTINUED,-1.6515752,continue,2900
3,adams,adams',,Adam,2900
4,medicines,meadison's,,Madison's,2900
0,israeli,IsraelI,2.0253396,Israel,2901
1,hearts,Hearts,2.8301558,heart,2901
2,navigator,Knivagator',,knife,2901
3,bang,bang',,addition,2901
4,addition,addetion,,addition,2901
0,jewellery,jewellery,,jewelry,2902
1,assistance,assistancee,,assistance,2902
2,animals,animals,5.0918527,animal,2902
3,partners,partnerg's,,partner,2902
4,replication,replication,4.8195376,replication,2902
0,taxi,taxsi,,taxi,2903
1,oldest,OLdest,0.67793566,oldest,2903
2,notify,knotfighy',,knotty,2903
3,upset,upssett,,upset,2903
4,situations,situations,4.966032,situation,2903
0,sullivan,sulivean,,sulivian,2904
1,dependence,deppaindence,,deprived,2904
2,trailers,tralewrs,,trillers,2904
3,calculation,calculation',,calculate,2904
4,shared,SHARED,-1.9863489,shared,2904
0,ought,aughtp,,autopilot,2905
1,army,aremy,,army,2905
2,alien,ayelien,,alien,2905
3,cardiff,cardiffe,,cardiff,2905
4,teeth,teath,,thatched,2905
0,periodic,pperioedic,,periodic,2906
1,improving,immperoving,,improving,2906
2,limitation,llimiteation,,limitation,2906
3,server,serverr,,server,2906
4,gaps,GAPS,-3.2133613,gap,2906
0,healing,healing',,healing,2907
1,price,price,4.966301,price,2907
2,wrist,wrist,4.9675303,wrist,2907
3,connectivity,counactivity,,activity,2907
4,sean,shen,,sheen,2907
0,potter,potteru,,pottery,2908
1,retention,retention,5.0031977,retention,2908
2,exam,esam,,emam,2908
3,trained,trained,5.0035286,trained,2908
4,pension,penshon,,penshon,2908
0,livecam,livecam,4.9642634,livecam,2909
1,contamination,conntteaminatien,,conntteaminatien,2909
2,finder,fiender,4.8169613,fiercer,2909
3,ending,ending',,ending,2909
4,host,haust,,hustle,2909
0,boys,boy'st,,boyst,2910
1,instrument,inctrumbennet,,intrumbent,2910
2,prompt,promept,,prompt,2910
3,flavor,flavorr,,flavour,2910
4,extract,eaxttract,,extractor,2910
0,pension,Pension,0.807321,pension,2911
