,clean,perturbed,legibility_score,predicted,batch
1,attached,atacked,3.521404,attacked,2139
2,gauge,gugae,4.568828,guage,2139
3,stuffed,tuffd,4.840368,tough,2139
4,giant,giniat,4.3069253,ginian,2139
0,drop,drup,0.5446115,drop,2140
1,accordance,Acuerdense,-0.32279482,dense,2140
2,stick,steek,0.49438924,seek,2140
3,notebook,n+otebook,0.8285326,notebook,2140
4,banned,baand,4.3838744,band,2140
0,meanwhile,meihlanwe,2.612499,mile,2141
1,israeli,Israely,1.4472007,Israel,2141
2,marijuana,marijauna,4.646382,marijuana,2141
3,bridges,Britishes,-0.4317411,British,2141
4,wave,wqfe,-2.1123807,work,2141
0,versus,versies,1.6556196,visions,2142
1,headlines,hleanieds,4.8422313,headlines,2142
2,sensitivity,sensitivty,4.096768,sensitivity,2142
3,genres,generes,4.786407,genres,2142
4,bang,bnag,4.602541,bag,2142
0,appearance,appeareance,4.2916975,appearance,2143
1,chick,chik,4.3327723,chick,2143
2,buying,buing,2.4610662,buying,2143
3,logical,lpg9val,-1.0210829,laptop,2143
4,spanish,s[pa@n}ish,-1.5354167,Spanish,2143
0,atomic,a5omif,-0.4946287,avoid,2144
1,exam,excam,4.164347,exam,2144
2,theorem,heorem,4.565432,example,2144
3,determine,detirmine,4.840904,determine,2144
4,limousines,limosnas,4.7232866,limousine,2144
0,precipitation,recipitation,3.981032,rain,2145
1,guidelines,guildlines,4.6246862,rules,2145
2,wanting,wantin,4.038836,want,2145
3,whilst,whatst,3.8119047,what,2145
4,tobacco,gobaxco,-0.07246334,google,2145
0,porter,porte4,0.8799411,port,2146
1,listing,lis@t!i>n#g,-1.6936979,list,2146
2,swiss,swixs,3.2927144,mix,2146
3,footwear,fotwear,4.438118,footwear,2146
4,priorities,;diorities,0.5949809,priorities,2146
0,sheet,sheat,4.1255336,sheet,2147
1,industries,idersnutis,4.2263417,insiders,2147
2,marie,maree,4.6241317,merry,2147
3,living,liveing,2.5019636,living,2147
4,rose,Rowse,1.135454,rose,2147
0,spanish,spainish,4.4399753,Spanish,2148
1,agent,aent,4.7315893,Aunt,2148
2,dated,dadad,5.005277,Dad,2148
3,global,goball,4.581438,Goal,2148
4,input,imput,3.8044477,Impact,2148
0,align,alig,4.9456754,Lig,2149
1,uganda,udnaga,4.314804,Dragon,2149
2,sophisticated,sofiscated,0.2370531,Scathed,2149
3,night,niht,3.8973827,Night,2149
4,boys,Boks,0.18165287,Box,2149
0,closure,c\lo(s;ure,0.122587815,closure,2150
1,relocation,Relection,2.0823598,relection,2150
2,trained,tra;ined,1.7471578,trained,2150
3,priority,prority,3.8385682,priority,2150
4,investigator,infedtigatof,2.5727634,indigestion,2150
0,humanitarian,humanitarian,4.657132,humanitarian,2151
1,triangle,triangel,4.867678,triangle,2151
2,agent,agnt,4.959499,agent,2151
3,manuals,anuals,5.0334735,manuals,2151
4,apollo,APPELLO,-3.0881538,appello,2151
0,business,bussiness,4.811198,business,2152
1,loving,linovg,4.1336637,lingo,2152
2,flooring,floorings,4.1612396,flooring,2152
3,burton,burto)n,1.0939662,burton,2152
4,swingers,swing#ers,2.6112514,swingers,2152
0,medicine,medicin,4.6817865,medicine,2153
1,utilization,utiliaation,4.2841372,utilization,2153
2,batman,bateman,2.8664749,batman,2153
3,phillips,Philipes,1.6625427,Philip,2153
4,circus,ccuris,4.850481,curse,2153
0,chamber,cabhemr,4.1755605,camper,2154
1,bowl,Bolw,0.5782365,bowl,2154
2,corner,crnoer,4.2897644,corner,2154
3,victims,"vi=cti%m,s",0.9761214,vicious,2154
4,acute,aute,4.9792743,author,2154
0,partial,partiel,3.8346636,partial,2155
1,sanford,sanfrd,4.9119864,standard,2155
2,perfume,pemrufe,4.3683953,refugee,2155
3,garcia,garciz,1.8884846,grace,2155
4,neither,Neithter,1.5885724,neither,2155
0,introduced,introuduced,4.616719,introduced,2156
1,humor,Humour,2.2904365,humor,2156
2,meditation,$m+edi&t&ation,-0.6934462,modification,2156
3,steering,stering,4.9919915,stering,2156
4,swedish,Swedian,2.2760243,Swedish,2156
0,latter,layter,2.3881946,layer,2157
1,complimentary,complimentery,4.6405125,complimentary,2157
2,netherlands,nadhlnertes,3.4338586,handler,2157
3,exports,exportación,1.0850362,exportation,2157
4,server,serveur,1.5287793,server,2157
0,everyone,ewryone,1.8447127,everyone,2158
1,repository,repositiry,4.7811885,repository,2158
2,effect,efcfet,4.795653,effect,2158
3,mycorrhizal,mrzaycriohl,3.4277353,crazy,2158
4,croats,vroats,2.2600577,roots,2158
0,boss,bos,2.666258,boss,2159
1,elections,electiones,4.7719264,elections,2159
2,visits,visitas,2.3257825,visit,2159
3,timer,{ti'mer,1.0209311,time,2159
4,messages,messageAHS,1.0241255,message,2159
0,yoga,ygoa,4.097398,yoga,2160
1,expressions,esepnxsrios,3.9757545,sensors,2160
2,persistent,persistant,4.7453246,persistent,2160
3,credit,credi<t,3.4778082,credit,2160
4,facilitate,fatilaicte,4.7431006,fatigue,2160
0,sussex,ssseux,4.0135117,success,2161
1,chassis,xhassls,2.3390403,shassles,2161
2,headlines,HeadlineSays,2.402918,headlines,2161
3,mixture,mixtire,4.773851,mix tape,2161
4,wool,WONL,-2.0238602,wound,2161
0,structures,stuctures,5.016243,structure,2162
1,antibodies,antiodies,4.9173503,antioxidants,2162
2,guides,gueds,4.4998345,goods,2162
3,default,debilt,-0.583833,disabled,2162
4,dutch,duch,4.1112437,duck,2162
0,sort,cort,0.4845025,court,2163
1,draw,daow,1.7170752,dow,2163
2,stone,Stine,0.48337272,"Stine"" (no change)",2163
3,serve,"ser]v""e",1.2705457,serve,2163
4,deleted,vel3fed,-0.79016584,vehicle,2163
0,certain,cirtain,4.7959986,certain,2164
1,studying,studyin,4.7805166,studying,2164
2,deleted,dealeted,4.256977,deleted,2164
3,affects,affacets,4.3270607,facets,2164
4,pornographic,pornorgaphic,4.0024333,pornographic,2164
0,laugh,laug:h,3.386591,laugh,2165
1,concern,concering,2.000344,concerning,2165
2,subtle,sltbue,4.5387726,subtle,2165
3,nathan,nathwn,1.191966,than,2165
4,broker,broler,1.2394518,broiler,2165
0,formula,forumla,4.70105,formula,2166
1,invest,ivsent,4.8788667,vision,2166
2,flip,f.lip,2.403544,lip,2166
3,marco,mraco,4.8365273,marco,2166
4,caroline,carillone,4.515349,carillon,2166
0,tire,ti4e,-0.65565115,tie,2167
1,basename,bagumane,-0.25698242,bag,2167
2,isle,sle,4.940013,slide,2167
3,input,inbut,-1.0191914,in but,2167
4,porter,portar,4.646044,port,2167
0,interested,Interesteds,3.8567746,interested,2168
1,trailers,hraildrs,1.4700596,railroad,2168
2,denmark,Danmark,2.2880871,Denmark,2168
3,antiques,antiquies,4.949385,antiques,2168
4,guidance,guidnce,4.7102556,guidance,2168
0,prepare,praper,4.92834,paper,2169
1,risqué,risé,2.6779768,rise,2169
2,cinéma,flnéma,0.11261911,flamenco,2169
3,partial,pwrtial,2.1648173,partial,2169
4,governmental,govenental,3.5105755,government,2169
0,francis,francais,4.9128647,French,2170
1,cave,ve,4.02573,five,2170
2,mail,mal,4.6477075,bad,2170
3,flooring,flniroog,3.6167488,fly,2170
4,major,majoy,2.4430902,joy,2170
0,architectural,arcithectural,3.80416,Architecture,2171
1,figured,fifured,4.693352,Figured,2171
2,washing,watshing,4.530065,Watching,2171
3,portal,porya.,0.8611862,Porch,2171
4,pistons,posntis,2.9128819,Points,2171
0,knitting,knittung,2.4049182,knitting,2172
1,season,seoson,2.8907778,season,2172
2,provinces,povinces,4.001456,provinces,2172
3,system,syst_em,3.6660147,system,2172
4,celebrity,Celibrity,4.245875,celebrity,2172
0,basically,baisically,4.6954637,basically,2173
1,obvious,obviuos,3.8820777,obvious,2173
2,aims,a*i@m^s,-2.523969,Amy's,2173
3,prospect,prosect,4.8836274,protect,2173
4,cave,vave,4.86664,wave,2173
0,finder,findher,2.143657,finder,2174
1,slides,$slides,1.0972289,slides,2174
2,priorities,priiroiets,4.7618403,priorities,2174
3,stone,stne,4.426886,stone,2174
4,losses,lpxses,0.5684065,lapses,2174
0,guides,guiedes,4.8894863,guides,2175
1,teeth,teath,4.78206,teeth,2175
2,telephony,tele>pho&n.y,-0.3262442,telephone,2175
3,priority,pri~orit&y,2.0214868,priority,2175
4,evaluated,evapuated,0.7810383,evaporated,2175
0,possibilities,possibilitats,3.0552158,possibility,2176
1,integrating,i]ntegra#t:in/g,1.4071764,integrity,2176
2,allied,aliled,4.8800197,aligned,2176
3,directions,dirrrections,5.004865,directions,2176
4,ongoing,ooningg,2.9487762,singing,2176
0,bridges,briges,4.6672344,bridge,2177
1,publisher,publiser,3.02196,publisher,2177
2,delivery,deliever,4.936393,deliverer,2177
3,integrate,integrateHe,2.6148376,integrator,2177
4,graphical,GraphQL,-1.4174733,GraphQL,2177
0,agreed,argeed,4.91479,argued,2178
1,living,liveing,2.5019636,living,2178
2,make,amke,4.980535,make,2178
3,dealers,dealears,4.9454656,dealers,2178
4,alien,Allien,0.2797938,alien,2178
0,german,gmearn,4.825794,learn,2179
1,networks,Nethers,1.342059,others,2179
2,parts,ptras,4.9502316,straps,2179
3,reproduce,re0roduce,0.4774457,reintroduce,2179
4,jenny,Jeany,1.8249056,Janey,2179
0,loan,Lohan,-0.8132612,Lawrence,2180
1,beat,Beit,-1.8046056,Bet,2180
2,gothic,:go#thic,0.33017027,Gothic,2180
3,focuses,&foc{uses,0.9844065,Focuses,2180
4,insight,ins8ght,2.0956097,Insight,2180
0,sims,soms,0.06887494,sums,2181
1,understand,understod,2.9219782,understood,2181
2,robbie,roibbe,3.9311657,robbed,2181
3,investigator,ioatintvesgr,3.975943,violent,2181
4,score,[[scord,0.3009354,board,2181
0,worlds,WORLDThis,-2.9519844,World,2182
1,stick,s<tick,2.6849558,Sick,2182
2,referrals,referras,5.063236,Referee,2182
3,indefatigable,indefatigable,4.740338,Indefatigable,2182
4,austin,ausin,3.4379625,Usain,2182
0,spanish,spanis,2.8782842,Spain,2183
1,burns,budns,3.380143,Britain,2183
2,estimate,estiate,4.9616895,Estate,2183
3,established,estabilished,4.2565417,Established,2183
4,webster,werster,4.8476925,Wester,2183
0,expressions,expresiones,4.681665,expressions,2184
1,most,Moest,-1.1197904,most,2184
2,clone,clne,4.328233,line,2184
3,conversations,]conv`ersat@ion+s,2.0186396,conversations,2184
4,handle,hand\le,1.3907619,handle,2184
0,solar,solor,4.1747947,sun,2185
1,medicines,med+i'ci#nes,0.9522769,medicine,2185
2,explaining,explaning,4.39682,explaining,2185
3,situations,situacions,3.7119963,situations,2185
4,prediction,prefictokn,3.2899218,prefect,2185
0,directed,direct3d,2.8598075,directed,2186
1,thank,tnhak,3.9219947,thank,2186
2,double,[[doubl,-0.19844045,double,2186
3,kingston,Kingdon,3.9722066,kingdom,2186
4,business,bussines,4.7534747,business,2186
0,upset,UPSIT,-2.482952,pits,2187
1,advised,advaced,3.3555999,advanced,2187
2,sailing,sailng,4.9220796,sailing,2187
3,publications,pub*licati#o$ns,-0.08078896,publications,2187
4,supplemental,suoplemental,4.4490123,supplemental,2187
0,decline,d!ec?li>n%e,-2.3007867,declaration,2188
1,jamaica,Jamiaca,1.7215188,Jamaica,2188
2,nasty,natsy,4.595134,nasty,2188
3,contractor,+c)o_nt=r{acto=r,-1.0466689,contractor,2188
4,graphical,"graphica,",3.6860402,graphic,2188
0,marijuana,marajuana,4.549048,Marijuana,2189
1,directed,Direct3D,-0.6851873,Direct3D,2189
2,inner,i?nner,0.11776948,Inner,2189
3,ohio,Ohooo,1.2947255,Whoa,2189
4,attaché,attadhé,3.8584702,Attitude,2189
0,signature,signuture,4.8929453,signature,2190
1,cooked,ooked,4.065179,looked,2190
2,isbn,i$sb[n,-0.69511294,island,2190
3,unless,unleas,3.1112027,unleash,2190
4,chargé,vhargé,2.3316288,vacation,2190
0,reprints,REPRENDS,-2.048866,represent,2191
1,edges,edgas,4.4613028,egg,2191
2,sports,s.p{o}r}t>s,-1.9024907,sports,2191
3,tracker,tracoer,1.0995077,traitor,2191
4,humanitarian,humaniterian,4.4715853,humanitarian,2191
0,indexes,indees,4.676888,leads,2192
1,principles,"p$ri|nci,p~les",-0.8907793,principles,2192
2,scanners,schumers,0.48898217,"Schumers"" (name)",2192
3,counted,countrd,4.7888,counted,2192
4,achieve,acheive,4.9733872,achieve,2192
0,climbing,climbimg,4.5604076,climb,2193
1,midnight,^mid>night,1.6147598,midnight,2193
2,estimate,estimate,4.9629316,estimate,2193
3,seven,seve,4.5710115,seven,2193
4,circle,crcle,4.931105,circle,2193
0,thoroughly,thouroghly,3.9994562,thoroughly,2194
1,elections,ellections,4.9131436,elections,2194
2,sofa,sfa,4.625549,safe,2194
3,developers,devilvirus,1.7174239,virus,2194
4,salaries,salarios,1.9974823,salaries,2194
0,shannon,shnnon,4.859468,shannon,2195
1,implementation,implemention,3.4735775,implementation,2195
2,introduced,intorduced,4.5585895,introduced,2195
3,hungarian,Hungern,0.7732886,hunger,2195
4,lynn,Lyen,0.17568459,lyon,2195
0,slightly,Slighthly,3.6990626,Slightly,2196
1,season,sason,4.5693436,Season,2196
2,marvel,marvdl,4.6417694,Marvel,2196
3,rubber,rubb3r,2.1735733,Rubber,2196
4,modules,modtools,-0.078673884,Mod Tools,2196
0,confused,comfused,4.9245267,confused,2197
1,couple,cople,4.72512,people,2197
2,usgs,USs,0.5959558,us,2197
3,increasingly,increasingy,4.7325377,increasing,2197
4,surprised,surpris:ed,3.519579,surprised,2197
0,ongoing,ongong,2.7946565,song,2198
1,collecting,collecting,4.7750793,collecting,2198
2,impact,ipmcat,4.75318,kitten,2198
3,relevant,relovant,3.1505878,relevant,2198
4,chamber,chamner,4.9619083,chamber,2198
0,collectibles,collecyibl3s,1.2558655,college,2199
1,forums,foruns,4.0680366,forums,2199
2,swiss,-s:w)iss,-0.011564584,loss,2199
3,nylon,ny;on,0.92914116,city,2199
4,located,Lacated,2.0396416,located,2199
0,graphics,grapics,4.8385224,graphics,2200
1,silk,slik,4.9225993,slick,2200
2,sculpture,sptuulrce,4.944776,stupid,2200
3,indicator,intdiacor,4.8405004,indicator,2200
4,vitamin,vitamine,3.105044,vitamin,2200
0,framework,forremwak,4.756666,fork,2201
1,swingers,swingers,4.830921,swing,2201
2,signature,satgrnuie,4.7954884,satellite,2201
3,driven,drievn,4.835277,drive,2201
4,meetup,metup,0.6574119,meeting,2201
0,credits,cerdtis,5.002051,cards,2202
1,latinas,la*ti^nas,-0.50987464,latins,2202
2,tours,turs,5.013265,tours,2202
3,appearance,appeareat,4.668873,appear,2202
4,needle,needle,4.624309,needles,2202
0,upon,uppon,4.325262,upon,2203
1,situations,stituations,4.549942,situations,2203
2,apollo,a&pollo,-0.107736304,apple,2203
3,sensitivity,sensitigity,4.6533265,sensitivity,2203
4,only,olny,4.7442513,only,2203
0,analysis,analises,2.8207169,analyze,2204
1,nitrogen,niedrigen,3.1705925,denigrate,2204
2,restrict,restrct,4.9278693,restrict,2204
3,silence,silrnce,2.80723,silence,2204
4,islamic,jelamic,2.2890356,jamming,2204
0,visits,visis,4.816492,vision,2205
1,draws,dwras,4.745564,draws,2205
2,travelling,tainrlevlg,4.908233,traveling,2205
3,gaps,gsps,3.4480329,steps,2205
4,thru,th#ru,1.2614179,threw,2205
0,settle,sittle,1.1196415,silent,2206
1,amenities,Aminities,2.4455144,aminities,2206
2,associations,assocations,4.8367715,associations,2206
3,vérité,vé+rité,3.0245323,verité,2206
4,manufacturers,manuafacturers,4.822799,manufacturers,2206
0,swingers,swongers,1.3180975,songsters,2207
1,arts,atrs,5.0059924,arts,2207
2,affects,affectees,2.3374047,affected,2207
3,void,Voud,2.2282176,would,2207
4,exterior,extr5ilg,0.16407084,extricate,2207
0,ward,wa(r^d,-0.6539836,ward,2208
1,season,eason,4.6757746,season,2208
2,forms,formes,2.7097082,forms,2208
3,teaches,teatcher,3.66604,teacher,2208
4,heating,Heyting,0.42572317,Hitting,2208
0,referral,refURL,0.56425357,referral,2209
1,lexington,exington,4.638787,Exeter,2209
2,price,prise,4.782501,prize,2209
3,lounge,longe,4.9496903,long,2209
4,risqué,ris2ué,-0.10248887,rise,2209
0,package,-packag[e,2.4433987,package,2210
1,neural,neu4al,-0.13842466,neural,2210
2,dedicated,.d@e*di'cate\d,-0.30906767,diagnose,2210
3,ongoing,o=n(go}ing,-1.9745039,going,2210
4,circle,cicle,4.96382,cycle,2210
0,immigrants,i)mmigr.ants,2.6140811,immigrants,2211
1,liable,lbiale,3.0828645,labor,2211
2,complimentary,complimentery,4.6405125,complimentary,2211
3,travelling,tilenavlrg,4.849276,tunnel,2211
4,forward,foward,4.905117,forward,2211
0,traffic,trophic,-2.345932,Trophy,2212
1,marvel,marbel,0.48845053,Marble,2212
2,usgs,uzgc,0.20326304,Sugar,2212
3,arrested,aertsred,5.086599,Arts,2212
4,phrases,Phrixos,-2.379388,Phoenix,2212
0,scenic,sceni,4.82812,scene,2213
1,victims,vicitms,5.0099897,victims,2213
2,repeat,repea@t,1.8064997,repeat,2213
3,islamic,islxmic,4.0488644,islamic,2213
4,suggested,seseuggtd,4.4574738,suggest,2213
0,anthony,nthony,4.332425,Tony,2214
1,bride,brigde,3.551239,Bridge,2214
2,slides,sl9des,0.90891,Slides,2214
3,disposition,disposistion,4.5581093,Disposition,2214
4,leone,leiene,0.29151824,Line,2214
0,perfume,perfum,3.1682773,perfume,2215
1,uzbekistan,`uz]b>ekis;tan,-0.08439575,computer,2215
2,python,pthon,3.639818,python,2215
3,essex,Esax,0.15276895,Saxophone,2215
4,hull,hlul,3.6797423,Hulk,2215
0,dial,dail,4.892804,dale,2216
1,trustees,tduatees,1.1913004,students,2216
2,circle,clrice,4.7407207,crisp,2216
3,land,lan,4.3808527,land,2216
4,florist,florst,4.3800178,forest,2216
0,neural,beural,0.85275126,brain,2217
1,tours,toues,2.8230793,tours,2217
2,males,MALOS,-2.7680857,loses,2217
3,simultaneously,simaltaniously,4.722051,simultaneously,2217
4,authorized,ahthorized,4.508789,authorized,2217
0,promise,Promess,1.0934778,Promise,2218
1,gaps,gzps,0.28519505,Gaps,2218
2,shannon,Shannan,4.8053913,Shannon,2218
3,mariah,maroah,3.0875614,Mara,2218
4,contractor,contrastar,5.085593,Contrast,2218
0,quantity,queentatiii,0.7299307,queen,2219
1,gardens,gardes,4.7477555,garden,2219
2,generous,jenerous,0.9382715,generous,2219
3,quantity,qantity,1.5438263,quantity,2219
4,highlighted,higlighted,4.7828217,highlighted,2219
0,aquarium,aqirauum,4.2540073,aquarium,2220
1,simon,siemen,1.8836154,season,2220
2,oracle,otacle,2.2338414,octopus,2220
3,form,"fof,",2.1377068,foam,2220
4,seasonal,seasoal,4.870549,seaweed,2220
0,corner,corter,3.3491287,cotter,2221
1,broke,brojke,1.4748532,brooke,2221
2,align,alcun,-1.6213331,alcon,2221
3,priorities,p^r|io%r\iti)e;s,-0.7461269,pirate,2221
4,humanitarian,humanitarian,4.657132,humanitarian,2221
0,sellers,selers,5.109375,sellers,2222
1,prompt,prempt,3.6218047,preempt,2222
2,celebrities,celebrites,4.825173,celebrities,2222
3,potatoes,potatioes,0.30571544,potatoes,2222
4,rage,rsge,1.5303823,rage,2222
0,zoloft,zfolot,3.9006217,zealous,2223
1,peter,Petyr,-0.96545553,Peter,2223
2,supreme,suprime,1.6568911,superior,2223
3,developers,depolveers,3.0776913,deplorable,2223
4,lexington,lniegtoxn,4.320197,linguist,2223
0,questionnaire,questionnairesvince,4.53708,questionnaire,2224
1,joshua,jhosua,4.5130043,Joshua,2224
2,collecting,collectinh,1.7096581,collection,2224
3,mirror,mirroir,4.640236,mirror,2224
4,wishes,Whishes,-0.17469217,wishes,2224
0,government,governent,3.9247525,government,2225
1,guides,gu.id%e\s,-0.1299879,guide,2225
2,cute,cuite,0.48705512,quiet,2225
3,conviction,convication,4.173442,conviction,2225
4,wrestling,wrestl^ing,3.5007362,wrestling,2225
0,buying,btuying,3.5377254,buying,2226
1,influences,influencs,4.2039466,influence,2226
2,credits,crtitics,4.595753,critics,2226
3,mustang,musting,2.2004895,"musting"" (no change)",2226
4,unnecessary,unnesessary,4.0107827,unnecessary,2226
0,hdtv,hdgv,3.17588,horse,2227
1,navigator,Navegador,0.95878714,navigator,2227
2,reason,reagon,3.4247906,region,2227
3,clinic,clinic,4.8428144,"clinic"" (no change)",2227
4,transcripts,transcripts,4.9399576,"transcripts"" (no change)",2227
0,transcripts,transcripts,4.9399576,transcript,2228
1,priority,priortiy,4.8138614,priority,2228
2,medicine,Mediazione,-1.2155458,mediation,2228
3,loving,lov)i>ng,-0.023105424,loving,2228
4,directions,dicotenris,4.8274136,dictatorship,2228
0,standard,satdanrd,5.0081916,sandard,2229
1,peter,pe=t.er,1.3373039,apter,2229
2,portsmouth,portsmouth,4.72906,Portsmouth,2229
3,referred,reFired,1.2834927,fired,2229
4,listing,liating,3.7649124,rating,2229
0,anxiety,a@n{xi^e=t(y,-1.8096836,apple,2230
1,cute,cu)te,0.96311396,cut,2230
2,directed,dreicetd,5.0095773,decided,2230
3,sure,surd,2.4168031,sword,2230
4,viking,\v+ik-ing,1.5081699,vicious,2230
0,viewer,}viewer,1.7972165,viewer,2231
1,jelsoft,kelsoft,3.6938813,kellogg's,2231
2,lexington,lezington,2.6712148,Leicester,2231
3,collectables,colodctables,3.6509154,cologne,2231
4,protective,protectivr,4.7516155,protective,2231
0,investigator,investugator,4.637165,detective,2232
1,allied,alloed,1.1116776,led,2232
2,turns,truns,4.956987,runs,2232
3,manuals,Manuels,-0.17138779,manuals,2232
4,deeply,dreeply,1.1446136,easily,2232
0,informative,informatic,1.6875575,informatics,2233
1,expressions,epressions,2.3545406,expressions,2233
2,lexington,lexijgton,4.2796726,Lexington,2233
3,watch,Watsch,-0.13609742,Watch,2233
4,capable,capeble,3.604985,capable,2233
0,boston,boystown,0.60231084,boy town,2234
1,multi,multy,2.6900349,many,2234
2,superb,superburb,3.468983,superburb,2234
3,listings,lsgintis,4.8531756,"LSGintis"" (no change)",2234
4,stops,stopes,3.0900893,stops,2234
0,seven,sesen,4.6765933,sense,2235
1,legislation,legisaltion,4.7213135,legislation,2235
2,blvd,blved,3.0411417,beloved,2235
3,converted,convered,4.19961,converted,2235
4,deeply,deely,4.6354103,deally,2235
0,freeze,freez,4.3323426,froze,2236
1,veterinary,vsterinary,4.726627,veterinary,2236
2,noon,oon,4.27484,moon,2236
3,concerning,Concering,2.1376965,concerning,2236
4,secret,seziert,-0.48600966,seizes,2236
0,echo,ecyo,1.3609629,eye,2237
1,tanzania,Tangana,2.057646,Tangier,2237
2,participate,particibate,3.7056231,participate,2237
3,wrist,wrost,1.2626601,worst,2237
4,marijuana,marjuana,4.6915092,marijuana,2237
0,independence,independance,4.7094765,independence,2238
1,mate,mtae,4.952166,mate,2238
2,exposé,ex-osé,0.27237603,excess,2238
3,peak,peack,3.9065816,peak,2238
4,little,litlle,2.9304798,little,2238
0,heel,>heel,1.2528784,heel,2239
1,exports,exportación,1.0850362,exportation,2239
2,nicholas,nickwallis,3.8715143,Nick Wallis,2239
3,induction,icodintun,4.348461,codintun,2239
4,climbing,clambing,3.7283108,climbing,2239
0,papua,papia,0.8977531,apple,2240
1,cute,cule,0.32236677,"cule"" (no change)",2240
2,caribbean,Caribbian,2.9421113,Caribbean,2240
3,stone,stnoe,4.5762305,stone,2240
4,scanning,sicnanng,4.8567123,singing,2240
0,deleted,deleed,4.5985518,delete,2241
1,awards,Awords,0.0070632477,words,2241
2,ultra,ultda,3.8476915,loud,2241
3,peoples,peebles,1.1016239,peeps,2241
4,rank,rznk,1.8340064,rank,2241
0,instrument,`instru`m/ent,1.7307663,instrument,2242
1,serum,"seru,m",1.8978704,serum,2242
2,arctic,Arctis,0.80087644,Arctic,2242
3,pure,pure,4.766778,pour,2242
4,dedicated,delicated,3.1941502,delicate,2242
0,voters,votwrs,1.3422388,voters,2243
1,flat,flate,1.9089905,flat,2243
2,equipment,[[squipment,1.7198298,equipment,2243
3,steering,stearing,4.6681123,staring,2243
4,lindsay,Lindesey,0.14155076,Lindsay,2243
0,costs,costos,0.90266395,costs,2244
1,jenny,jnney,4.6482077,money,2244
2,analyze,analze,3.6754956,analyze,2244
3,rebates,REBOTAS,-2.475086,robotics,2244
4,featuring,feauturing,4.681627,feature,2244
0,hope,hpe,4.3875413,hope,2245
1,cooked,cooekd,4.187128,cooked,2245
2,staying,stayimg,4.763342,staying,2245
3,default,defaul,3.5624704,default,2245
4,multi,multiway,1.2517393,multitude,2245
0,symposium,aymposium,3.8984025,symposium,2246
1,loan,lown,0.8334491,known,2246
2,biography,Biograpy,0.36360535,biography,2246
3,vessels,vasseles,2.766151,vases,2246
4,sacramento,sacraento,4.5937104,sacramento,2246
0,sussex,SushiX,-1.2159474,Sushi,2247
1,knight,Kniget,3.611271,Knight,2247
2,marking,marking,4.8236785,Marking,2247
3,porter,po4ter,1.1338565,Potter,2247
4,woods,wodos,4.828848,Woods,2247
0,cancelled,camcelled,4.909477,cancelled,2248
1,disposition,disposistion,4.5581093,disposition,2248
2,high,himoh,-0.8641858,him,2248
3,maintaining,mantain,4.251217,maintain,2248
4,wordpress,wordpresses,4.3530197,WordPresses,2248
0,predictions,protecitons,4.2336593,protection,2249
1,credits,crtitics,4.595753,critics,2249
2,provision,pr\ovision,2.602594,provision,2249
3,dawn,dan,4.6762633,and,2249
4,helping,hepl,-0.50971365,help,2249
0,occupation,occopation,4.222487,occasion,2250
1,scales,schwules,-1.6807734,schools,2250
2,sullivan,s7llifan,1.5189644,skillful,2250
3,system,sysytem,4.5836287,system,2250
4,truth,ruth,3.766263,truth,2250
0,psychiatry,pctyhirasy,4.4100757,party,2251
1,sandy,Santuy,0.85992324,sunny,2251
2,stayed,staed,4.8430567,stead,2251
3,entrepreneur,entrepeneur,4.692039,entrepreneur,2251
4,then,thne,4.8093286,then,2251
0,burton,Burdon,1.7772886,Burdens,2252
1,vastly,valtsy,4.730052,Valsy,2252
2,dawn,dzwn,1.9863949,Dawn,2252
3,visits,isits,4.97584,Visits,2252
4,tabs,TABAs,-2.9234204,Tabs,2252
0,indexes,indexrs,4.4891477,indices,2253
1,batman,hatmzn,1.1976604,hamster,2253
2,type,Tybee,-0.7618825,"Tybee"" (no change)",2253
3,treating,trea[tin(g,1.4744983,training,2253
4,cisco,fusco,-1.4768928,fusion,2253
0,theorem,thdorem,3.6751022,thunder,2254
1,circuits,circits,5.0907993,circuits,2254
2,wednesday,wendesday,4.647704,Wednesday,2254
3,excited,excitd,4.808258,excited,2254
4,surrey,zurr3y,-0.1995862,surrey,2254
0,capable,capeble,3.604985,capable,2255
1,gzip,gizp,4.2288737,grip,2255
2,growing,groing,4.666101,growing,2255
3,bequeathed,bequeqthed,3.4928262,bequeathed,2255
4,medical,Medchal,-0.9913869,medical,2255
0,rising,Rasining,0.56463766,Rain,2256
1,bride,Brode,0.014763527,Broad,2256
2,played,plyed,4.348896,Played,2256
3,teaches,taeches,4.862965,Teaches,2256
4,instruments,instrnment,3.7729247,Instrument,2256
0,seasonal,saisonal,3.5837786,seasonal,2257
1,celtic,cel;ti$c,-0.043106154,cellistic,2257
2,galaxy,Galassi,-1.451117,Galassi,2257
3,vastly,vastly,4.575827,vastly,2257
4,zdnet,zd)ne't,-0.29975975,zenith,2257
0,versus,vedsus,1.1527988,vices,2258
1,garcia,grcia,4.8227153,grace,2258
2,amount,ammount,4.642016,amount,2258
3,comments,commnets,5.0802703,comments,2258
4,rose,Royce,0.26975948,Rice,2258
0,florist,florixt,3.6874688,flower,2259
1,actors,actres,2.912209,actress,2259
2,humanitarian,humnitarian,3.978764,humanitarian,2259
3,karl,ka_rl,3.729756,carl,2259
4,attached,attaked,3.352883,attacked,2259
