,clean,perturbed,legibility_score,legible,predicted,batch
2,broke,ƃroke,3.1312544,,broke,1872
3,referral,referraƚ,4.4331822,,referral,1872
4,asthma,asthmԀ,3.8237214,,asthma,1872
0,market,ᶬarkǝt,0.61861724,,chart,1873
1,operated,əpênӫted,-1.6213207,,enveloped,1873
2,taxi,taxi,4.7876363,,taxicab,1873
3,patricia,pațʀicia,2.3535194,,patricia,1873
4,valium,⅟əḹiມm,1.7145679,False,limousine,1873
0,prospect,pros⍺æct,0.52556694,False,project,1874
1,questionnaire,⒬uᴲstiònŉaiɾe,-0.3129082,,stationery,1874
2,knitting,кnɬϊ˕ՖnƘ,-2.5457058,,kitchen,1874
3,brain,braiñ,3.205537,,brain,1874
4,sublime,süoɨɨѦe,-1.3590224,,soil,1874
0,extent,extēnt,3.7445023,,extend,1875
1,principles,pηin⩍iples,1.9109656,True,painful,1875
2,alpha,ä˰pňȧ,0.7537771,,apple,1875
3,jägers,jägɵre,3.1058025,,jar,1875
4,cells,cellš,2.8925154,True,cell,1875
0,questionnaire,⒬uèstîonnǎire,0.70106643,,universal,1876
1,voters,Đoŧeкs,0.28955188,,decks,1876
2,disposition,diⵒp□sitioറ,-0.1399275,True,directory,1876
3,governmental,вovЄոnmЄnṫɵl,-0.33603004,False,volcano,1876
4,withdrawal,withdɼãwal,3.2766051,,wanderlust,1876
0,clear,c⏌eaᖌ,-0.32318658,False,cat,1877
1,taxi,taxǐ,2.9242697,,taxi,1877
2,hull,huїl,0.35376027,False,hill,1877
3,count,coǔⁿₜ,-1.4669073,,cone,1877
4,self,šelf,3.2066746,,shelf,1877
0,develops,ḍᏮvelᴑps,0.64465463,False,deviations,1878
1,wishes,wisheƨ,1.8030027,,wishes,1878
2,donate,đonàte,3.3210876,,dance,1878
3,tutorial,tȢțoʀiaĬ,-1.3522936,,torment,1878
4,broker,brokࠝr,2.8545656,,break,1878
0,deutsche,de∪Ƚsch⍷,1.8078058,,describe,1879
1,bunny,cūnny,-0.16456626,,funny,1879
2,undefined,עпṗef⭭п⋷d,-1.6922947,False,refused,1879
3,colleges,colĺeǥʚs,2.5496895,,collies,1879
4,antiques,ʚnɩɫҋuès,-2.0604167,,challenges,1879
0,night,ήighſ,-0.32602358,True,high,1880
1,titled,ₜīƫɭed,1.750983,,liked,1880
2,proc,ₚrǿℂ,-2.6155393,,large,1880
3,qualifications,qualificationᶊ,4.1946054,True,qualification,1880
4,sandy,sandy,4.932532,True,sand,1880
0,pressed,preɜsèd,1.578317,,pressed,1881
1,finder,fiƞdeɼ,4.237206,,figured,1881
2,slope,ɞīòҫè,-3.1816843,,thought,1881
3,medicine,ɱeőicžoѥ,-2.6365898,,machine,1881
4,nathan,ňathan,3.2869902,,than,1881
0,preston,pɍeston,4.839503,,station,1882
1,doubt,doȢbt,0.019689532,,debt,1882
2,established,esŧablìšheö,1.1295966,,stabilish,1882
3,bears,ⴆe⊟⳾ຮ,-3.0065205,False,defeat,1882
4,distant,đℑſtant,-1.1718764,,stand,1882
0,complaints,complaiñᶵs,3.0187795,,compliments,1883
1,impact,iǋpƨoԢ,-2.819453,,ipad,1883
2,scripting,soħıqǂīnW,-1.6552701,,shoes,1883
3,potatoes,իὁtaƒὁeʂ,-2.282639,False,hotel,1883
4,debate,рebate,-0.11396832,False,refund,1883
0,mild,ɱild,3.9240131,,mild,1884
1,invite,ḻnviɫe,-0.58083814,True,invisible,1884
2,animals,ɜกïmɜị₉,-2.695385,False,crimson,1884
3,locale,lozale,1.6121155,,losable,1884
4,watched,ŵatzheӥ,-1.051327,,waterproof,1884
0,converted,cɓпƀerţed,0.05026864,,braised,1885
1,athletes,аthȴeţเs,1.4805138,,athlete,1885
2,artwork,artwork,4.7439322,,artwork,1885
3,theft,thөft,2.5561297,,thought,1885
4,licence,lìceɳce,3.7397206,,license,1885
0,buttons,ƌႱțțoɿ⊴,-2.05074,False,potion,1886
1,rising,rḻsing,1.8875018,False,singing,1886
2,treated,treຣtɞd,1.7076986,False,tried,1886
3,ebook,e℔ook,-0.75735307,,book,1886
4,headlines,heađ℔inɝs,-0.75553954,,headings,1886
0,packed,packєᶁ,4.5719275,True,packing,1887
1,pichunter,piĉhuՒtɵr,2.3098946,,pitcher,1887
2,wanting,wanȶiɦg,2.2262971,,window,1887
3,disabilities,diӟabľ1itiee,0.93723947,,directory,1887
4,males,mâӏʙӛ,-2.3484926,,bible,1887
0,exterior,exƫĕrioɾ,3.040923,,experiment,1888
1,rising,rising,4.750107,True,rise,1888
2,losses,ɭoßses,0.00035891635,,losses,1888
3,superb,ɢuէéńż,-3.2355702,,guest,1888
4,sound,sṉund,2.4400647,False,sunday,1888
0,venezuela,ᴠeneżùela,1.6140238,,Venus,1889
1,economies,economiês,3.2583807,False,Economy,1889
2,sides,ᶊideᶊ,4.224659,False,Idea,1889
3,relations,celatiƽϲs,1.2025062,,Celsius,1889
4,wiltshire,wiltshǐɼe,3.1359856,,Whales,1889
0,established,establishēd,4.360796,,established,1890
1,cisco,cisco,4.898865,,"cisco"" (no change)",1890
2,respiratory,rɵspira☦ory,0.9589487,False,spiratory,1890
3,silk,sī℔ₖ,-1.4188241,,siphon,1890
4,illustrated,illustråͭêd,3.1834948,,illustrated,1890
0,assistance,assistance,4.971844,True,assist,1891
1,corresponding,corᏺesponding,2.043277,False,correspond,1891
2,starts,starts,5.075011,,start,1891
3,pushed,puşħĕd,2.809006,,pushed,1891
4,suggested,sʊқgԑʛted,0.41337246,,sucked,1891
0,scholarship,schólarshįǾ,1.1504583,,Scholarship,1892
1,adams,adámˢ,0.669392,,Adam,1892
2,servicemen,sɵrviceʍӫn,2.208261,,Service,1892
3,algorithms,aƖgorÌţո⺵s,0.097518116,False,Algorithm,1892
4,lynn,ï໘bb,-3.200826,False,Hobby,1892
0,playing,ploNīng,-0.8059272,,planning,1893
1,abandoned,aḩandonϱd,4.6887283,True,handled,1893
2,intervals,intervals,5.0002117,True,intervals,1893
3,qualify,quaỊi┼y,1.7531908,True,quality,1893
4,woods,woѻds,-0.052795094,True,woods,1893
0,mystery,Жysteɾŷ,2.4020762,,Justice,1894
1,plan,plaῃ,1.2914886,True,Play,1894
2,unless,unļess,4.800666,,Unless,1894
3,alarm,alӭrm,0.44091913,,Arm,1894
4,forward,ᶂo⒭wård,-0.045507297,,Boward,1894
0,controversial,ʗontrov⫔rʂiɐl,1.7576673,False,inventor,1895
1,trustee,߅⚑uϩ߅⫅⫅,-1.0728563,False,universal,1895
2,treating,fсeuting,0.44823962,,ceasing,1895
3,immigrants,immigґabts,1.7894689,,immigrants,1895
4,cooked,coøₖed,-0.25419703,,cooked,1895
0,nutritional,nutrℹ⨍ionaì,0.9899772,True,nutrition,1896
1,difficult,ḓĭfⱀĭcបІճ,-2.3860676,True,difficult,1896
2,sought,søųght,1.2972509,,sought,1896
3,davidson,dôԕƚasĉn,-0.73560196,,doctor,1896
4,designs,ƌesíĝns,4.0520315,,species,1896
0,uganda,ύganda,2.675504,True,Uganda,1897
1,tanzania,tanzɑriâ,0.078424856,,Tanzania,1897
2,davis,Ԁavis,4.8439817,,Davis,1897
3,acre,acre,4.956603,,Acre,1897
4,communicate,comᥟḸṟӀcӨtȢ,-2.0119622,False,Comoros,1897
0,recognize,recogŉℑ⒵e,-0.27094352,,recognize,1898
1,viewpicture,viėաpictuŕe,2.6268332,,picture,1898
2,designs,ueвíƶηs,-2.722724,,uses,1898
3,medical,medĬoal,-0.35385025,,goal,1898
4,builders,ʙuilderȧ,0.41203555,,builder,1898
0,queens,pϋeeɦz,-1.711191,,pleasure,1899
1,helping,hͼlpiĥg,0.7693271,,hilarious,1899
2,commonwealth,coᴍᴟonwealth,0.54974496,,comfortable,1899
3,environmental,εῃᓸ⥙ґònmεῃߊãị,-2.1633253,False,enormous,1899
4,exposé,exᶈosé,1.886229,,excessive,1899
0,manufacturers,manūfactùrers,3.2946012,,manufacturers,1900
1,loose,lõosë,2.654068,,loose,1900
2,dealers,ƌeǎlerɢ,0.77850825,,leader,1900
3,known,kno®n,1.7063333,,knight,1900
4,serum,sѐrum,2.648183,,serum,1900
0,learn,leaŗņ,4.1745753,,leather,1901
1,surrey,⫉urʳey,0.52574015,False,curry,1901
2,diesel,dieʂel,4.3614388,True,dessert,1901
3,applies,åpplieş,3.4710886,,apple,1901
4,nine,niņe,4.026243,,pine,1901
0,earrings,earrinģs,4.3393607,,earnings,1902
1,lexington,ŀexiŉǧton,1.6661683,,lexicon,1902
2,later,laţer,4.576347,,lathe,1902
3,dutch,đutcћ,1.5682203,True,duty,1902
4,existence,existence,4.9541492,True,"existence"" (no change)",1902
0,stayed,stayed,4.63866,True,stay,1903
1,urls,uᚴ⟘ᴣ,-1.4743224,False,fruit,1903
2,critics,cᖸįႴics,-0.4754047,True,pics,1903
3,jones,joneſ,0.7010356,,joins,1903
4,creations,όѓeatΪons,-0.23440693,,eatons,1903
0,jägers,jägeɾſ,1.1390395,,juggler,1904
1,gothic,gothiɛ,1.9382594,,Gothic,1904
2,colombia,оȯⱡo₥ḇǐẚ,-2.7320976,False,oboe,1904
3,directions,directiôñs,3.579511,,directors,1904
4,latex,ḽatex,3.8877373,,latex,1904
0,undefined,υndⲉᶂinⲉd,3.7466974,True,understood,1905
1,form,Ƴórm,1.3688132,,form,1905
2,aged,a↋ɛd,-1.7470433,False,added,1905
3,requiring,ӷequirɬng,1.2097917,True,questioning,1905
4,privacy,ըrivaёy,-1.5981843,,river,1905
0,vérité,vèrité,4.2473683,,truth,1906
1,oracle,oräcle,3.2462368,,oracle,1906
2,exams,exa໗ʂ,1.8292589,False,excess,1906
3,which,whızh,2.4112468,,wish,1906
4,chargers,charεers,3.405553,False,characters,1906
0,yoga,ᥕôga,-1.5294986,False,oga,1907
1,hosting,hosᶵing,2.7222505,,hosting,1907
2,humor,huԽor,-0.31671196,,horse,1907
3,isle,isìe,2.515884,,see,1907
4,marie,mɔriė,-0.5991056,,mire,1907
0,determine,detérǌłмé,-0.35061437,,department,1908
1,nylon,ƞyĺon,3.1593182,,union,1908
2,environmental,enviՒonɱentâl,1.9691749,,environmental,1908
3,uganda,uganda,4.793753,True,Uganda,1908
4,default,ӟefault,1.0912175,,default,1908
0,tablet,tablet,4.813442,,computer,1909
1,voluntary,vƽlunŧary,2.3482711,,university,1909
2,trees,ϯɾeʙs,-1.1180319,,trees,1909
3,scholarship,вcɦolaɾsŉiǫ,-0.831783,,church,1909
4,guestbook,guesțbǿok,1.2203852,,bookshelf,1909
0,veterinary,VetẹԻįηȧԻy,2.3398752,True,Vote,1910
1,usps,uspṧ,1.7641212,,Splash,1910
2,prediction,preզiᏣtion,0.7639706,False,Preposition,1910
3,portal,ɕcrƭȧl,-1.7858828,,Scratch,1910
4,cells,celƚs,2.2871735,,Cell,1910
0,launch,lãunĉh,3.2981102,,launch,1911
1,satisfactory,ȢʚtiɜԨactory,-0.44382384,,factory,1911
2,election,e1ecⱦiỏn,2.4604175,True,elevator,1911
3,territories,terɾitøȑiés,2.3457208,,territories,1911
4,boutique,bӫutշqüe,-1.0112445,,butcher,1911
0,networking,networkinℊ,2.6413743,,network,1912
1,viking,viking,4.758965,True,victory,1912
2,euros,euro㎮,-0.76129365,,euro,1912
3,sentence,օєnίeϧcė,-2.5732443,,ocean,1912
4,destroyed,ɗe㎮troyèd,0.32191595,,deserted,1912
0,predictions,prėdićԠíoŉǝ,-1.2053664,,predict,1913
1,tabs,tabs,4.8142433,True,tabs,1913
2,israeli,isråɇlĩ,-0.13809803,,ashram,1913
3,sulfide,sulḟidĕ,3.7918036,,surfed,1913
4,biography,ϸiοgɽą⍴Һч,2.6513808,True,church,1913
0,chassis,chassīs,4.2064996,,chassis,1914
1,kernel,Ⲕeᖌnel,0.79648155,False,cable,1914
2,sink,ʂḹᥒk,0.29074907,False,shark,1914
3,broadcasting,ḅroadcaȿtiրg,3.4412954,True,braodcasting,1914
4,boring,boring,4.787671,True,boring,1914
0,success,suℂℂĕșₛ,-0.7501274,,science,1915
1,coordinates,coorƌinâtoσ,-0.79494697,,computer,1915
2,topics,topics,4.914447,True,topic,1915
3,pittsburgh,ₚitₜsbüřǧh,1.008349,,history,1915
4,mixture,ώigʈǔre,-0.687679,,encyclopedia,1915
0,contrast,ĉónʻrasҨ,-0.25285536,,church,1916
1,shōnen,shߐɳࠝņ,-2.463555,,shannon,1916
2,dial,ďial,4.28979,,dial,1916
3,occupation,oссupaṫion,4.411241,True,supposition,1916
4,indian,indiǟn,3.8655565,,indian,1916
0,analysis,ɵnälŷsis,1.273847,,analysis,1917
1,matter,mǟțťeɍ,3.5264938,,motion,1917
2,investigated,īɳṽèsᶵigatɜđ,-0.108764425,,design,1917
3,netherlands,ᶇệᥣȵệrlaᶇοԍ,-1.918244,False,chair,1917
4,memory,memorȳ,4.3229775,,memory,1917
0,euros,ɛurόs,1.3152885,,Euro,1918
1,roger,rogѐr,2.5333037,,Roger,1918
2,ebook,e℔ooᵏ,-2.1021283,,House,1918
3,mesa,meoa,-0.4411487,,Mao,1918
4,hungary,hüngaτy,1.4953334,,Hungary,1918
0,meet,meet,4.956399,,meet,1919
1,unnecessary,unneoeƽsɹry,-0.21594745,,unusual,1919
2,smithsonian,smйtĥsonian,1.6746404,,Smithsonian,1919
3,bacon,bặcon,2.5297973,True,beacon,1919
4,galleries,ɡӫlleĥies,-1.648805,,galleries,1919
0,surrey,surr⊊Ɣ,-0.32169205,False,surprise,1920
1,circle,ɞiԻөӀӫ,-2.73646,,enjoy,1920
2,designs,desigᴺᶊ,1.4645525,,designer,1920
3,concerning,concᶒrning,3.6211545,True,concern,1920
4,variations,µañiatӏons,-0.0209403,,connections,1920
0,liable,liablɞ,2.2857757,,label,1921
1,integrating,integԧa┪ing,0.7864581,False,integrating,1921
2,galleries,galľeriɘs,2.3096707,,gallery,1921
3,sulfide,suїϯide,1.0219505,,suicide,1921
4,site,siₜe,4.0338387,,site,1921
0,settlement,settleϖоʀ˕,0.5194378,,settle,1922
1,estimate,eʛtšmɢίe,-1.730969,,thought,1922
2,wanting,wantᒧnᢄ,-0.41233835,False,want,1922
3,headlines,heedⅠiĥếs,1.9771625,True,heed,1922
4,booty,bȍoty,2.5343788,,boty,1922
0,francis,fnөncỈs,-0.09017522,False,fun,1923
1,robbie,ὴob໐ie,-0.85474175,True,job,1923
2,versus,vԑȓаus,2.2805529,,vase,1923
3,make,maĸe,4.38819,,make,1923
4,exhibits,exþibitś,3.3306768,True,exhibit,1923
0,acute,acuțë,3.1425824,,acute,1924
1,step,s˕cp,-0.6547688,,scap,1924
2,waters,wateɾs,4.982516,,waters,1924
3,work,wօrḳ,4.5283275,True,work,1924
4,reflect,reƪlėot,-0.1186747,,real estate,1924
0,publicly,publicly,4.7369914,True,public,1925
1,turkish,tuĦkìsh,0.61952454,,thought,1925
2,citations,citațἸons,3.190791,True,citations,1925
3,sake,sæke,0.49337238,,seek,1925
4,consequences,consequ⍷nces,2.5883107,True,consequences,1925
0,networks,retæoɾKs,0.88097966,,tracks,1926
1,establishes,eštabîƚsńes,0.9447993,,stations,1926
2,leone,leoňe,3.4575322,,lane,1926
3,burton,burͭon,1.127454,,brown,1926
4,independence,iʀdeʗөndсrσȇ,-0.41857466,,deserve,1926
0,platinum,ɒlәţiռuᶆ,-0.18649715,True,opportunity,1927
1,seven,seveɳ,4.721679,,save,1927
2,persecuted,ຕʙrṣęcutєd,-0.54532343,,burst,1927
3,nitrogen,ⁿiţrògȅŉ,0.11025985,,ninja,1927
4,demonstrates,demonᏕƭraƭes,2.3263812,True,demons,1927
0,legislation,legiṣľatìoñ,1.642444,,legislation,1928
1,announce,annouǹɔe,0.50412935,,announcement,1928
2,cisco,cisℂo,1.8067878,,computer,1928
3,suggest,ₛùgℊest,-1.3978093,,chest,1928
4,writings,writingɘ,2.2589688,,writing,1928
0,represent,reₚɾeseñt,1.1208746,,Renaissance,1929
1,continually,ͼoṇţiṇuaƖƖý,0.90665084,True,Enthusiasm,1929
2,renaissance,renaissance,5.0204744,True,Renaissance,1929
3,settle,seƤџıe,-2.7189062,,Secession,1929
4,narrative,narratiᵛe,3.9710114,,Narrative,1929
0,valium,ԔǡIɫum,-0.31378144,,gloom,1930
1,sleep,slėeᶈ,0.81376153,,sleight,1930
2,marie,maюiӄ,-1.6286507,,myth,1930
3,vacancies,vacançìes,3.4379938,False,vacancies,1930
4,prediction,prėäictiвr,1.438407,,predictor,1930
0,personality,ḅeηsʗŗặliᶂy,-0.42266652,False,beaches,1931
1,boston,ƀćstϭn,-0.3948075,,bests,1931
2,boss,öoɛs,-1.5685581,,boys,1931
3,analyses,anaℹy⫇∈⫇,-2.1954777,False,canada,1931
4,sterling,s⸠eⁿ[iȵg,1.3601565,False,shoes,1931
0,carlo,cຄrlὀ,-0.880808,False,car,1932
1,logical,lógicaɬ,1.1647159,,logic,1932
2,become,ᥲ∋c⍴me,-2.1669388,False,chameleon,1932
3,authorized,ѳuŧⱨOᛚlᶎєd,-1.2481146,False,computer,1932
4,registration,regìᵴtraƭìon,3.142105,,registration,1932
0,contained,contained,4.9632473,,content,1933
1,café,⫏afǎ,-0.551534,,face,1933
2,collecting,collectihg,3.3066957,,collecting,1933
3,buttons,ɓUȶȶons,0.8338663,True,business,1933
4,turns,turĥc,-0.8817656,False,church,1933
0,dispatched,disþutcǹed,1.5144566,,disrupted,1934
1,oracle,ԑгaȯÍe,-1.9140829,,chaos,1934
2,sanford,sanfóсđ,1.9968054,,sandbag,1934
3,wrist,wrӏɵt,0.2420977,,wrote,1934
4,victims,victims,5.028011,True,victim,1934
0,const,coɾƶƳ,-1.9021823,,cot,1935
1,pistons,pistobɛ,-0.9217901,,pistol,1935
2,society,sօϲieʈᎩ,4.398507,True,sauce,1935
3,best,beßt,-0.48264635,,best,1935
4,expect,expëct,4.054418,,expect,1935
0,enterprises,entǝrprises,3.7272801,True,entrepreneur,1936
1,skype,sᵏype,1.5480448,,type,1936
2,patricia,patȓicia,3.805879,,patient,1936
3,federal,┝ederℊì,-1.2070496,False,designer,1936
4,double,douԛle,0.16272835,False,double,1936
0,sterling,s˕erɫΙng,2.168177,,Sing,1937
1,knitting,μniťting,0.11133631,,Minting,1937
2,monica,ϕoniòa,-3.0188792,,Phonics,1937
3,echo,echọ,3.8335292,True,Choice,1937
4,draw,ďńȫm,-2.5648842,,Dinner,1937
0,loving,ˡoving,2.6500115,True,loving,1938
1,ones,οηɵș,1.0096005,True,house,1938
2,having,having,4.8522696,,haven,1938
3,preston,presţon,4.7240486,,station,1938
4,nonprofit,nonprō㎌it,-0.6000366,,nonprofit,1938
0,setting,sвⲓtⅰἢg,-0.03746733,False,sight,1939
1,recommend,ԑêcɔǊmeǹū,-1.7352941,,committee,1939
2,techniques,techniques,4.4537683,True,technique,1939
3,hearing,hϲdring,0.82779217,,heading,1939
4,figured,fȋgured,3.3267648,,figured,1939
0,taxi,tȃxi,4.071044,True,tax,1940
1,efforts,ef˕ortə,0.7848039,,fort,1940
2,liable,iiǡble,3.3458483,False,able,1940
3,delegation,đelᶓgatiǫn,2.10192,,degree,1940
4,photoshop,photcəĦop,-0.50794953,,photoshop,1940
0,equipment,ĕquīpment,2.488227,,equipment,1941
1,façades,fàçࠥdes,1.5461749,,facades,1941
2,intelligence,inteįĺiMєրcϵ,0.71993893,,infrastructure,1941
3,samba,samba,5.0628824,,"samba"" (no change)",1941
4,influence,influençe,4.0554023,,influence,1941
0,equipment,ėquipmenϊ,1.4854807,,equipment,1942
1,inherited,iɵńɛÞɨʈed,0.16460711,,throne,1942
2,isbn,is℔ⁿ,-1.9806136,,island,1942
3,boutique,ooɹtique,-0.59644556,,oriental,1942
4,relations,relàtionſ,2.0607579,,relation,1942
0,peripherals,ƥeriƥʜerals,2.6388643,,Hieroglyphics,1943
1,speaking,sᶈeåking,3.0140092,,Seeking,1943
2,picture,piçtuɾe,4.2006593,,Picture,1943
3,moderators,ₘoderators,2.4420452,,Moderators,1943
4,fruits,ƒɼuits,4.660751,,Fruits,1943
0,electronics,eỊe⌑troῃⳙcs,-0.547714,True,effective,1944
1,additions,áddiҼїdhs,0.9027514,,additions,1944
2,intent,iʙtent,1.0935351,,bitten,1944
3,commands,ᴄommänɗß,0.38852927,,committee,1944
4,surveys,surveys,4.64825,True,survey,1944
0,jeremy,ǰereՊy,3.1568353,,journey,1945
1,photoshop,pրotosոop,3.070273,,profile,1945
2,scotia,ŝcoţia,2.7031627,,scotch,1945
3,proof,proo㎌,-0.7727823,,proof,1945
4,gravity,gⁿӕṿity,-0.6738729,False,gravity,1945
0,celebrate,ℂeleƀrɐƭē,0.87738323,,cellular,1946
1,inherited,inₕȅɍitéd,0.50051266,,independence,1946
2,knock,knock,4.730567,True,knock,1946
3,helping,ՌeιԚing,-0.40274486,False,reigning,1946
4,artificial,aԻʈifiϲial,4.9222236,True,official,1946
0,basename,basěԀamө,0.9280422,,baseball,1947
1,firm,fḷrm,0.7010793,False,form,1947
2,façade,fǝçadẹ,4.4258256,,football,1947
3,equipment,e⒬uɨpmᴈnt,0.57235605,,computer,1947
4,cooler,çoo℔ēr,-0.7215724,,shopper,1947
0,hunt,ḇunt,0.65036154,False,bunt,1948
1,expressions,e⌧pressℑóɳₛ,-1.4224148,,expresso,1948
2,complimentary,օόⱷɒ⥙ḯⱷéήfāгỵ,-2.2122476,False,coffee,1948
3,austin,ǎɹӫtin,0.09815114,,artin,1948
4,namespace,nặme᥉ḅặce,-0.07192989,False,chance,1948
0,protégé,protéɡé,2.5256605,,protege,1949
1,repeat,repeat,4.7571316,,repeat,1949
2,chen,cheŋ,3.0656044,False,ching,1949
3,taste,Ѵƨste,-1.3143971,,vision,1949
4,vacations,vőoationӫ,-0.91845155,,volution,1949
0,rank,raԦk,0.6839596,,rock,1950
1,logitech,ˡoǧitech,0.44624662,,technology,1950
2,equipment,eqẉⲒpmenႵ,1.0310034,True,computer,1950
3,unless,unleßs,1.3839573,,less,1950
4,land,laՈơ,-1.3853126,False,law,1950
0,euros,euroş,4.4284873,,Europe,1951
1,lose,⦌ວs8,-2.1893985,False,Eight,1951
2,adequate,ådequätɜ,1.1636546,,Addict,1951
3,cells,ceƚls,2.6996818,,Cell,1951
4,understand,unɖerstaⁿd,4.2841487,,Understand,1951
0,dutch,dʉțcʜ,-0.45629013,,debt,1952
1,isbn,isԽn,0.38048276,True,sin,1952
2,rising,rising,4.750107,True,rise,1952
3,addition,áduΙʻiɜɾ,-2.5843277,,award,1952
4,decline,ƃĕeliɦe,-0.34956688,,believe,1952
0,snap,snԀի,-1.1138923,,sand,1953
1,proc,ҏnoċ,-0.1084699,,Honolulu,1953
2,exports,ӫxþorճͽ,-1.8542625,,Vexator,1953
3,ending,enđing,3.7696126,,ending,1953
4,shot,ₛhot,2.213927,,shot,1953
0,likely,℔ikࠝly,0.3068746,,bikely,1954
1,tenant,ᶵenant,3.1576707,,tenant,1954
2,living,łivinĝ,3.2842836,,living,1954
3,cooked,ōookօȕ,-3.0083685,False,bookshelf,1954
4,excuse,ȇₓℂuˢe,-2.2336597,,chocolate,1954
0,starts,starts,5.075011,,start,1955
1,matrix,màtrix,3.4079716,,matrix,1955
2,ones,⩍ḣêҙ,-3.1333814,False,house,1955
3,diagnostic,diaμnostic,0.8012439,,diagnostic,1955
4,frame,㎌rame,-0.28849444,,frame,1955
0,defence,Ǚefehce,0.41222998,,fleece,1956
1,jelsoft,າélᶊόǂt,1.0484221,False,table,1956
2,music,mūsic,2.917074,,music,1956
3,consistently,consīₛtentƚý,3.6484702,,contentious,1956
4,mysql,ᐢysql,0.22257456,False,database,1956
0,evaluated,evࠥ℔uaₜed,1.2280471,,even,1957
1,heating,heating,4.958844,True,heat,1957
2,valium,⋀aւ༏աn,-0.63771653,False,cannon,1957
3,joshua,josḣuө,0.57858735,False,joist,1957
4,import,impor(,0.7106875,,import,1957
0,indefatigable,indefatigab℔e,2.531493,,indomitable,1958
1,turns,ẛuńḩs,-2.1346526,False,suspense,1958
2,input,ȋnpût,1.8088127,,intense,1958
3,sublime,Ꭶublime,2.2040064,True,sublime,1958
4,agreed,agɍᵋed,1.6318115,,amazed,1958
0,bottle,ɓòttle,1.0792342,,bottle,1959
1,implementation,Ιmǿlemʉntation,0.79790926,,imagination,1959
2,pennsylvania,pсοnsyŻʙͻԙia,-2.3456347,,consciousness,1959
3,flow,Ғloŵ,2.9662492,,love,1959
4,pornographic,pԸrnᥲgrap∩i⩍,-0.4425307,,computer,1959
0,stack,ᶞẛacḩ,-2.9475272,False,cat,1960
1,disabilities,diεabiliⲒieε,2.2339964,False,dictionary,1960
2,bibliography,bi℔liographƴ,1.7004623,,biography,1960
3,duke,dwЌԑ,2.1328301,False,dog,1960
4,circus,bƨnɛuʚ,-2.972206,,brain,1960
0,moments,moոɵn☦s,0.4663065,True,moon,1961
1,topics,ճopics,-1.068059,,topics,1961
2,adams,Ḃ⑁Ḃms,-2.473532,False,brains,1961
3,upset,υɒseţ,-0.19312568,True,use,1961
4,rounds,roundف,1.2212611,True,round,1961
0,reproductive,rɵproductiVe,2.2634487,,produce,1962
1,sensitivity,sensiṱỈvity,2.4196966,True,sensitivity,1962
2,achieve,achîeve,3.5974262,False,achieve,1962
3,step,stȇᵽ,0.9808054,,stove,1962
4,delivering,delivĕring,3.8148203,,delivery,1962
0,steven,sƚev⊆n,0.97750413,True,select,1963
1,communicate,cơmmuniℂaₜe,2.5628688,,communicate,1963
2,referrals,rê㎌ėrɍaƚs,-0.15468363,,recommend,1963
3,intervals,in߁օrvals,1.5436921,False,invaluable,1963
4,transferred,Ł᥅anʒfær᥅æᏧ,-2.3166065,False,language,1963
0,timer,tіmɞr,2.5718966,,timer,1964
1,situations,ⓢitúåṱionṣ,0.24035177,,composition,1964
2,neon,neon,4.438025,,neon,1964
3,toward,tóward,4.076809,,toward,1964
4,redeem,ɾedeeᶬ,1.0559244,,reader,1964
0,install,insτalÍ,2.1873438,,instal,1965
1,cdna,cdna,4.7230716,True,cdn,1965
2,suggest,șuğğэßt,-0.05371846,,shoestring,1965
3,best,bȇˢt,-1.1642648,,beat,1965
4,evening,eͮenȋñg,1.512536,,engine,1965
0,nylon,ʀЧlɔǹ,-2.5175,,climate,1966
1,estimates,ɵstimates,2.7141013,True,estimates,1966
2,matches,mɐtches,3.902261,,matches,1966
3,corresponding,corḣвsponding,1.4115859,False,corresponding,1966
4,consistently,čᲂnsiᵴtéⁿtły,1.1419326,,computer,1966
0,blink,bḹink,3.2180603,True,blink,1967
1,seven,seveŕ,2.9094467,,server,1967
2,transmit,Նranɵmit,0.44268695,,Northern,1967
3,observation,oϭserҩͽtioń,-2.1305473,,oversight,1967
4,tabs,tᶒbs,-0.59957474,False,tubs,1967
0,provinces,pґoviґʙes,1.1384407,,poison,1968
1,upon,ǔqèn,-1.0181744,,sun,1968
2,connectivity,conɴȇcti㏞iₜy,0.4303496,,connection,1968
3,instruments,ɝnɵʈruɷȅnts,-1.0957369,,thunderstorms,1968
4,evaluations,evǻ℔uaₜiôns,-1.1610632,,vehicles,1968
0,server,ßèrver,0.22168481,,server,1969
1,jägers,ʝäĝᏋץs,-0.26782542,,juggles,1969
2,emissions,eɯissȋons,1.0338159,,missions,1969
3,balance,balancĕ,3.276221,,balance,1969
4,concerning,concerning,4.814035,,concerns,1969
0,trailers,trôilėrs,0.5349591,,trainers,1970
1,wednesday,wǤզറǤⵒզSy,-3.0729144,False,surgeons,1970
2,idea,iöea,-2.0481138,,seaweed,1970
3,extract,extᴹact,2.107818,False,extract,1970
4,bureau,buƽeaϋ,-0.86522466,,beaches,1970
0,provide,proϼide,1.3242528,,provide,1971
1,metals,metᗳןś,-1.1087525,False,mentor,1971
2,refers,refeᣪs,0.3694983,False,refuse,1971
