,clean,perturbed,legibility_score,legible,predicted,batch
3,certainty,cer☦aⅠnⲦч,0.22153345,,church,6528
4,provision,pryvision,,,provision,6528
0,trial,triable,,,trial,6529
1,awful,wful,2.8994951,,ful,6529
2,allied,allieƌ,4.031548,,ally,6529
3,nepal,\nepal,1.1241822,,Nepal,6529
4,scholarships,scholorships,4.6419926,,scholarships,6529
0,later,lAtEr,-0.6595527,,Later,6530
1,governmental,govearrnmental,,,governmental,6530
2,data,DATA,-2.8499005,,data,6530
3,cuts,cύts,2.6148908,,cuts,6530
4,serves,erves,4.893386,,verses,6530
0,stop,stòᶈ,1.4216601,,store,6531
1,darby,ᶁՑrḅq,-2.5292475,,car,6531
2,boots,bootc,,,boot,6531
3,revenue,revine,1.6096048,,wine,6531
4,roommate,romaThe,1.4393322,,Rome,6531
0,perfume,perfum,3.1682773,,perfume,6532
1,triangle,trinagol,,,trigonometry,6532
2,chamber,çЮæmber,0.23004274,False,cambridge,6532
3,carlo,carlowt,,,carlton,6532
4,gaps,aps,4.1419134,,apses,6532
0,celebrity,celệոriᥣᶌ,-0.13655318,False,challenging,6533
1,later,łater,2.6378686,,later,6533
2,moderators,mDderators,3.0000432,True,moderators,6533
3,rose,roge,3.8075814,,rogue,6533
4,responses,reσpońseš,0.9797435,,response,6533
0,oldest,oldtext,0.580803,,text,6534
1,territories,teᶉrӏƚọries,1.4035462,False,tories,6534
2,whilst,Whilst,0.5525222,,while,6534
3,timer,t9mer,1.4010311,,timer,6534
4,chosen,Choson,0.8607246,,Korea,6534
0,anybody,anybody,4.747229,,anybody,6535
1,located,llochated,,,located,6535
2,licence,liɞence,1.7515208,,license,6535
3,travelling,travling,,,traveling,6535
4,neil,niel,4.750121,,neil,6535
0,gothic,Godec,-2.2299669,,god,6536
1,hunt,hūnţ,2.184136,,hunt,6536
2,antibodies,öntiƃoàĭes,0.02287279,,ounties,6536
3,buttons,ԛᒑttoႶຣ,-1.756696,False,quart,6536
4,convention,cpnvention,4.0955734,,convention,6536
0,cafe,Café,2.094755,,cafe,6537
1,publication,publісаtіon,3.347149,True,publication,6537
2,flip,㎌lip,-1.8256017,,smile,6537
3,merely,merel6,0.21878955,,merely,6537
4,arrested,àrɾesteđ,4.4791517,,arrested,6537
0,slightly,selightly,,,smiley,6538
1,finder,finder,5.0285707,,finder,6538
2,housewives,housewifes,3.7475502,,housewives,6538
3,skiing,skiiñg,3.638069,,singing,6538
4,intersect,intersect,5.064048,,intersect,6538
0,risqué,risqué,4.2509623,,risque,6539
1,knight,kginht,4.299374,,kight,6539
2,shared,shard,,,shard,6539
3,linking,ɫinKinƺ,1.4326646,True,linkin,6539
4,sculpture,sculpturs,4.980122,,sculptures,6539
0,attachment,attachmэnt,4.3484454,,attachment,6540
1,lifestyle,liḟestýlĕ,2.4471703,,style,6540
2,printed,pprented,,,priced,6540
3,participating,partcipating,4.452311,,participating,6540
4,opening,openin,,,opening,6540
0,improving,improvng,4.318668,,improving,6541
1,allocated,allocateded'sl,,,allocated,6541
2,settlement,setttlement,4.9627786,,settlement,6541
3,nicholas,nichols,3.6143486,,Nichols,6541
4,atherton,ātheŗₜón,2.586938,,atherton,6541
0,intelligence,itgneleiclne,4.8178244,,inventory,6542
1,damage,danze,-0.7167093,,dance,6542
2,seasonal,saisonal,3.5837786,,seasonal,6542
3,starsmerchant,srmshanertcat,5.0316834,,shrinkage,6542
4,bunch,bûncₕ,-0.23164988,,bunch,6542
0,steps,Steps,2.9973536,,steps,6543
1,equipment,epmnqueit,4.646369,,emphasis,6543
2,site,stie,4.971076,,style,6543
3,garcia,garcia,4.97707,,garcia,6543
4,reload,relόͻd,-0.4527381,,reloaded,6543
0,linking,lniinkg,4.4635463,,linking,6544
1,graphical,ġraᶈₕicaɭ,0.8906424,,graceful,6544
2,vegetation,{veg&etation,1.3643962,,vegetation,6544
3,machinery,machinery,4.797245,True,machinery,6544
4,wrestling,wrestiling,4.6048956,,wrestling,6544
0,currencies,currencies,4.955644,,currencies,6545
1,smithsonian,msythesines,,,mysteries,6545
2,highlights,hɪghligʱtſ,0.19251296,,highlights,6545
3,seasonal,Seasonal,4.731444,,seasonal,6545
4,dispatched,DISPATCHED,-2.338157,,dispatched,6545
0,rubber,rugber,2.4378252,,rubber,6546
1,inner,inher,0.9252319,,inherit,6546
2,difficult,diificult,4.8059173,,difficult,6546
3,patricia,paǂơiciâ,0.59979415,,poetic,6546
4,rocks,rỏcks,2.4154694,True,rocks,6546
0,movie,mobie,-1.6574284,,mobile,6547
1,loads,load'st,,,load's,6547
2,ultra,ulteria,2.1132438,,ultra,6547
3,hung,huny,2.6492698,,honey,6547
4,patricia,paͳrioΙa,-0.56846833,,paradise,6547
0,fairy,friay,4.6251693,,friend,6548
1,victims,victi:ms,3.0101454,,victims,6548
2,groups,groupis,1.522018,,groups,6548
3,swingers,ϲὡiῂgʙrs,-1.2735351,False,shoeboxes,6548
4,killer,killer,4.904216,,killers,6548
0,investigations,iŉvestigâtioɦs,2.578981,,investigations,6549
1,reproductive,reeprodeucteve,,,reproductive,6549
2,memo,MEM0,-3.0345116,,memory,6549
3,ruby,rubh,0.69647086,,rubber,6549
4,commons,commonns,,,communities,6549
0,teaches,ťeaches,4.1765723,,teachers,6550
1,satisfaction,s\a^tisfacti?o.n,0.85519165,,satisfaction,6550
2,packed,pased,3.7129767,,past,6550
3,rubber,rubberr,,,rubber,6550
4,atom,atm,4.8679714,,atmosphere,6550
0,males,MALOS,-2.7680857,,los,6551
1,listing,ltsniig,4.7774715,,kits,6551
2,iowa,yowe,,,cow,6551
3,followed,folowed,4.6598372,,followed,6551
4,theft,thef,4.698205,,thief,6551
0,curve,curve',,,curve,6552
1,porter,poretr,5.0591674,,portrait,6552
2,atherton,atheeton,4.829098,,attendee,6552
3,anne,ann's',,,ann's,6552
4,operate,օberǟtс,-2.672461,,oboe,6552
0,extent,enextt,4.603676,,extent,6553
1,collectables,collecʥablës,0.9732237,,collections,6553
2,unlock,unlocԞ,3.6074297,,location,6553
3,burton,burtont,,,burton,6553
4,import,impert,4.618469,,impact,6553
0,multi,mɹӀ⍅i,0.353758,False,miracle,6554
1,delivered,Ԁél;vɘńed,-0.56605667,,delivered,6554
2,operated,Operated,4.8459134,,operated,6554
3,beverage,"bever""ag'e",2.2724006,,beverage,6554
4,valentine,vaỺentἸne,2.4489822,True,inflator,6554
0,then,then,4.827311,True,then,6555
1,fielded,fielded,4.6208677,,fielded,6555
2,slightly,slightily,,,slightly,6555
3,apparatus,appaȑaₜuŝ,1.6293445,,appeared,6555
4,greece,gʀeece,2.11185,,Greece,6555
0,analyst,analist,3.8350449,,analyst,6556
1,analysis,analises,2.8207169,,analyze,6556
2,couple,culpoe,1.2705687,,cope,6556
3,cdna,cdŉa,2.4528015,,canda,6556
4,modules,modules,4.739154,True,module,6556
0,costs,quaste,,,quest,6557
1,writings,writingz,,,writings,6557
2,enrolled,enworld,1.0432001,,enworld,6557
3,apollo,apoll;o,-0.026207358,,apollo,6557
4,emissions,emmissions,3.4620285,,emissions,6557
0,analyst,aɳalyst,4.729931,,Analyst,6558
1,studying,sstudyyng,,,Studying,6558
2,bold,Bolf,-1.4952717,,Bolt,6558
3,heating,Heyting,0.42572317,,Hitting,6558
4,investigated,invesₜiℊaₜēď,0.49170622,,Investigation,6558
0,neural,neurall,,,neural,6559
1,advert,advert,5.0974336,,advert,6559
2,system,systtem,,,system,6559
3,loose,loooooose,-1.0614046,,loose,6559
4,peninsula,pϐninsula,2.976722,True,Peninsula,6559
0,listing,l:is^t:in.g,-0.13397163,,listening,6560
1,manufacturers,mɘnufacturëсs,2.4338753,,manufacturers,6560
2,economies,evpnom8ea,-1.725591,,evaporation,6560
3,voluntary,voluntory,4.700436,,volunteer,6560
4,worth,moñƭƞ,-2.129006,,monitor,6560
0,instrument,iñŝțɍument,2.7712479,,document,6561
1,hungarian,Hungern,0.7732886,,hungry,6561
2,giant,gient,,,gentle,6561
3,afghanistan,affhanistinglyc,,,unfortunately,6561
4,rounds,rdonus,4.646585,,donut,6561
0,surveys,suveys,4.8002744,,surveys,6562
1,nitrogen,nitro?gen,2.3174765,,nitrogen,6562
2,humanity,humaƽĺtȦ,-1.0451221,,humility,6562
3,speeches,speches,4.8814564,,speeches,6562
4,obesity,obisety,,,obstacle,6562
0,threatening,threatningingt,,,threatening,6563
1,hunt,Huit,-0.52898496,,Hugh,6563
2,highlights,Highligts,2.844508,,highlights,6563
3,wishing,wishong,,,wishing,6563
4,euros,eurus,4.5382366,,Eurus,6563
0,emissions,emocions,1.0420202,,emotions,6564
1,sculpture,scuļptũre,3.421566,,sculpture,6564
2,continually,ckontenuolly,,,contenually,6564
3,stayed,sₜayeɖ,4.389672,,swayed,6564
4,price,prise,4.782501,,prize,6564
0,border,broder,5.0655394,,border,6565
1,trusts,trastos,1.7866057,,trostos,6565
2,registry,neҁiϵtѓy,-1.6260048,,neighbourhood,6565
3,lamb,laտᶀ,1.5590631,False,laptop,6565
4,mystery,mystery,4.7273684,,mystery,6565
0,navigator,navigahor,1.8700461,,navigator,6566
1,cliché,oḻΙcրé,-2.4112117,,oil crisis,6566
2,inner,innere,,,inner,6566
3,count,coount,3.966104,,count,6566
4,complaints,complints,2.6854708,,complaints,6566
0,chosen,cₕөsen,-1.0837263,,chosen,6567
1,somehow,somehiw,2.1122627,,somehow,6567
2,beam,beatm,,,beat,6567
3,searched,s`e#arche}d,-0.70792896,,searched,6567
4,processing,"pro_cessin""g",2.0264235,,processing,6567
0,prediction,ppredeiction,,,prediction,6568
1,typical,ťҸpical,0.7585888,,typical,6568
2,sides,sids,4.950396,,sides,6568
3,namespace,nammiscape',,,landscape,6568
4,clarke,clarke,4.9894695,,clark,6568
0,bride,bridᰀ,1.89794,False,bridge,6569
1,learned,learǹeḓ,2.9251246,,learner,6569
2,requiring,riquireng,,,querying,6569
3,narrative,Naredbe,-1.0000138,,Norway,6569
4,wood,whood,,,woods,6569
0,valium,valim,4.9912114,,village,6570
1,represent,reᶀreseћt,-0.6789131,False,respect,6570
2,queens,skeen's,,,skin,6570
3,church,ccruhh,4.581685,,cruise,6570
4,participating,partticipeateng,,,participating,6570
0,chicken,cňicken,2.902891,,chicken,6571
1,rapid,rhapid,,,rapid,6571
2,garcia,Garkey,,,Garry,6571
3,venezuela,Venezuelaya,1.2726965,,Venezuela,6571
4,lounge,lounǥe,4.858129,True,longue,6571
0,lange,langf,3.6592739,,language,6572
1,oldest,[[olders,0.6992599,,elders,6572
2,blues,blyowsh,,,blouses,6572
3,priorities,pfioritirs,3.4009717,,flowers,6572
4,situations,situaŧiOns,4.6304154,False,situations,6572
0,perry,percԿ,0.039264847,,perk,6573
1,stop,stopp,4.3001456,,stop,6573
2,applies,Hpple's,,,Hopkins,6573
3,slope,ɞīòҫè,-3.1816843,,Nigeria,6573
4,diesel,diesal,,,diesel,6573
0,staying,stayingt,,,staying,6574
1,caribbean,carrabean,4.924764,,caribbean,6574
2,adequate,adequte,2.822136,,adequate,6574
3,freeze,freȱʙȅ,-1.6340196,,freeze,6574
4,midnight,midnset,2.4949462,,midnight,6574
0,telephony,telephownny,,,telephone,6575
1,alternatives,ɘɨternâϊiveƨ,-0.18550646,,international,6575
2,satisfaction,satisfactionall,,,satisfaction,6575
3,timer,Timer,2.212796,,time,6575
4,claire,CLAIRE,-2.4018698,,Claire,6575
0,finally,fi๓aїlʸ,-2.337454,False,field,6576
1,roughly,roughle,,,roughly,6576
2,represent,represento,,,representative,6576
3,magnetic,magŉetiℂ,2.055426,,magnetic,6576
4,personality,pǝrຮoɳalᶅƫy,2.8137007,True,personal,6576
0,substitute,Substitute,4.771179,,substitute,6577
1,flip,㎌ḽiᶈ,-2.3553274,,loop,6577
2,males,male'sl,,,mails,6577
3,modular,ₘođulͣr,0.06396872,,driver,6577
4,sought,soghat,3.6927257,,sugar,6577
0,pocket,օɵcket,-0.91086817,False,ocket,6578
1,township,townnship,,,township,6578
2,form,foяm,0.7096191,,foam,6578
3,boys,boxs,3.2623556,,boxes,6578
4,mesa,meka,2.0500343,,"meka"" (no change)",6578
0,bikes,bikєs,4.766421,,bikes,6579
1,liable,libelle,1.9744015,,label,6579
2,guidance,ɐⳐiḃaȵcé,-1.8353666,False,asia,6579
3,published,publsihed,4.620858,,published,6579
4,ought,Ouest,-0.3197211,,west,6579
0,vector,vecotr,4.9696374,,vector,6580
1,label,lǝbel,3.7320158,True,label,6580
2,label,łabel,2.664184,,label,6580
3,picture,picʅure,0.7772097,,picture,6580
4,kernel,k4rnel,1.6779464,,kernel,6580
0,memory,mechmory,,,memory,6581
1,thru,thṙu,2.5484898,True,threw,6581
2,personal,perconall,,,conall,6581
3,dependence,Dependence,2.982485,,dependence,6581
4,predictions,predications,4.1413493,,predictions,6581
0,watched,ผaƫcոөd,1.8562818,True,padlocked,6582
1,notebook,notebeook,,,laptop,6582
2,males,mals,4.8688107,,malls,6582
3,funds,runfs,2.4690638,,rungs,6582
4,rapid,wrappede,,,wrapped,6582
0,wednesday,wĕdnɝsđây,0.07840602,,window,6583
1,insider,InSiDeR,-0.63806736,,insider,6583
2,larger,largeer,4.650968,,larger,6583
3,larger,їargër,1.4488058,False,giant,6583
4,examples,eelxamps,3.0150948,,examps,6583
0,dependence,deᶈendḛnce,2.7398317,True,defense,6584
1,shot,sh1t,1.5282327,,shit,6584
2,nonprofit,ncгprotit,2.4507458,,negotiate,6584
3,increasingly,increasingly,4.6922383,True,increasingly,6584
4,legislation,legislational,,,legislative,6584
0,mambo,mamgo,3.0641825,,mango,6585
1,minority,տiгoɛiԢʞ,-1.3413982,,tiger,6585
2,pressed,pɾesᶊⲉd,4.1859965,True,president,6585
3,then,tne,4.109888,,ten,6585
4,seasonal,seasօnзį,1.1489836,,seasons,6585
0,provision,proision,2.4248972,,provision,6586
1,rapid,rabied,-0.48612326,,rabbed,6586
2,medicines,mediçines,4.54942,,medicines,6586
3,linux,linuc,,,"linuc"" (no change)",6586
4,partners,parners,3.7809896,,partners,6586
0,dated,dted,4.7933497,,dated,6587
1,manuals,manula'sl,,,mansion,6587
2,transmit,transmitcedf,,,transferred,6587
3,flat,fla,4.6968493,,flame,6587
4,extending,eeintxdng,4.3986697,,existing,6587
0,fruits,fruitss,,,fruits,6588
1,scholarship,Scholarship,4.1374187,,scholarship,6588
2,webster,whebzter,,,weather,6588
3,concern,boɦвerň,-2.518374,,border,6588
4,ronald,ronalld,,,Ronaldo,6588
0,acceptable,acceptabɫe,4.181943,,acceptable,6589
1,allocated,alḽoͼateđ,1.485401,False,allotment,6589
2,indicator,indȋcator,3.8548763,,indicator,6589
3,sims,ssims,,,sims,6589
4,circle,crcle,4.931105,,circle,6589
0,urls,uls,4.5572333,,rules,6590
1,interval,lmyervwl,0.009198634,,limerick,6590
2,encouraging,enοoụṙმgiղg,0.070556395,True,Georgia,6590
3,branches,branch.es,4.608705,,branches,6590
4,namespace,nameapsxe,2.9349427,,namesake,6590
0,sailing,saliling,4.9510684,,sailing,6591
1,techno,techono,4.0910378,,technology,6591
2,diesel,dieЅel,4.727553,True,diesel,6591
3,husband,HUSBUND,-2.50312,,husband,6591
4,disciplines,disepplinese,,,depression,6591
0,circuits,vircui6s,1.1848316,,viruses,6592
1,modular,modu℔ar,1.3857521,,module,6592
2,circus,ōIŉōuɘ,-3.1013887,False,ocean,6592
3,commons,commmons,4.9652324,,common,6592
4,sharing,sharding,4.414948,,sharing,6592
0,cognitive,çognitive,2.9368114,,cognitive,6593
1,integrate,integrateHe,2.6148376,,integrate,6593
2,having,having,4.8522696,,have,6593
3,savage,savadge,,,savage,6593
4,blended,blendfd,2.8684735,,blend,6593
0,periodic,perıoöiz,-1.0391243,,piroz,6594
1,elections,ellections,4.9131436,,elections,6594
2,revenue,reveentue,,,revolution,6594
3,sculpture,sculpture',,,sculpture,6594
4,traffic,trffic,4.358373,,traffic,6594
0,pocket,poċket,3.4883783,,pocket,6595
1,society,societiy,4.781815,,society,6595
2,skiing,skiing,4.7607436,,skiing,6595
3,forward,forwa=r'd,0.9596725,,forward,6595
4,valentine,valintene,,,valentine,6595
0,unless,unelss,4.945216,,uncles,6596
1,science,s]cience,2.6613145,,science,6596
2,trailers,teiralrs,4.916441,,teachers,6596
3,animated,animated,4.9578037,,animated,6596
4,global,GLIFL,-2.3863754,,golf,6596
0,rage,ràge,2.9164426,,rage,6597
1,sweden,sweeineds,,,sweets,6597
2,questionnaire,qūeétioсndiře,1.204844,,queued,6597
3,modules,modles,4.474977,,models,6597
4,expressed,exporessed,4.321927,,expressed,6597
0,matches,matchs,4.599588,,matches,6598
1,delivering,aаIi0erinӎ,-1.5118704,,Audi,6598
2,celebrities,όe˼ɵbrltɫes,-0.96169984,,Olympics,6598
3,doubt,doubtt,,,doubt,6598
4,would,wuld,,,would,6598
0,hanging,hqnging,0.8330272,,hanging,6599
1,preston,presfon,2.9064004,,preson,6599
2,temporary,temporarly,2.0543075,,temporarily,6599
3,tablet,ƭa℔ƚeţ,1.0366397,,throne,6599
4,bring,bringh,,,bring,6599
0,neither,nhieter,4.4249315,,neither,6600
1,deeply,deeφ⦋ɺ,-2.4950144,False,defeat,6600
2,costs,cossed',,,crossed,6600
3,sullivan,sullivan,4.9199715,,Sullivan,6600
4,magnificent,magnficent,4.106746,,magnificent,6600
0,sweden,Schweden,1.4351114,,Sweden,6601
1,scheduled,scɦeduled,3.7372,,scheduled,6601
2,pollution,polluton,2.7201233,,pollution,6601
3,sailing,sailling,,,sailing,6601
4,likely,leykely,,,likely,6601
0,atomic,atonic,3.6882634,,atonic,6602
1,commons,cömmoņŝ,2.9030018,,communication,6602
2,bytes,bᓙt⫅s,-1.5141722,False,buttons,6602
3,seven,sseven,4.9093404,,seven,6602
4,peripherals,peripheralsy,,,peripheral,6602
0,photoshop,photoshƃp,1.9031979,,photoshop,6603
1,exhibits,exþibitś,3.3306768,True,exhibit,6603
2,suspected,şuŝpecţèd,3.0600913,,species,6603
3,blended,lended,4.958848,,lend,6603
4,mystery,mistery,1.5031602,,mystery,6603
0,trained,treined,4.1934743,,trained,6604
1,rebates,Իeȯatĕs,-0.45634615,,issues,6604
2,intent,inҿenȸ,-2.2568042,,inspire,6604
3,overseas,overceease,,,overcame,6604
4,programmers,progråmmers,3.6242182,,programmers,6604
0,development,developmn,4.7651796,,development,6605
1,prepare,preρanҕ,1.0438855,,pregnant,6605
2,ward,wxrd,1.9275979,,word,6605
3,salaries,salarios,1.9974823,,salaries,6605
4,graphics,gRaPhIcS,0.122050405,,graphics,6605
0,smithsonian,smithsonean,3.856148,,Smithsonian,6606
1,parts,partss,,,parts,6606
2,valium,val9um,2.055688,,valium,6606
3,wave,wAvE,-0.71354264,,wave,6606
4,clothing,clothingh,,,clothing,6606
0,hosted,hoisteded',,,hoisted,6607
1,sublime,slimbue,4.6715717,,slim,6607
2,insider,ɪnsidʙn,0.76779145,,inside,6607
3,requiring,rrequirin,,,require,6607
4,form,forɯ,1.328705,,force,6607
0,library,l℩ᲂƥáƥᔘ,-2.9027445,False,label,6608
1,occupation,oocűϙaѸion,-1.9822223,,occasion,6608
2,savage,SAVAGE,-2.4773903,,savage,6608
3,hunt,hund,3.7629633,,hound,6608
4,inherited,inherited,4.9299664,,inherit,6608
0,stick,ɐճicƘ,-1.5129014,,information,6609
1,findings,findings,4.9052224,,findings,6609
2,searched,swarched,,,searched,6609
3,impact,impabſ,-1.2154521,,impact,6609
4,artificial,аrtifісіal,4.9918876,True,artificial,6609
0,computation,compᥧtation,1.8061112,False,computation,6610
1,surrey,SuroHey,-0.9938177,,Surrey,6610
2,loving,loving,4.757379,,loving,6610
3,requirements,requirements,4.93694,,requirements,6610
4,builders,builedurs,,,built-ins,6610
0,lose,1ɛse,0.8467355,,base,6611
1,husband,hudband,4.609276,,husband,6611
2,analyses,anaulises,,,analyzes,6611
3,attacks,attackse,,,attacks,6611
4,broke,broeke,4.7877474,,break,6611
0,scanning,scₐnnīng,0.56302994,,scanning,6612
1,gothic,gᴰthic,1.9558269,True,gothic,6612
2,published,publiͼhed,2.8042378,,published,6612
3,tutorial,tutoriall,4.9300365,,tutorial,6612
4,publisher,pubƚishюr,2.715897,,publisher,6612
0,variations,varations,4.886126,,variations,6613
1,packed,ᲂackԐd,-0.8121812,False,blacked,6613
2,gamecube,*g(a+me)cube,-1.3491629,,gravity,6613
3,contractor,+c)o_nt=r{acto=r,-1.0466689,,contact,6613
4,futures,fiuturese,,,futurese,6613
0,length,ⵊԐṙԶtᶯ,-2.4263067,False,predict,6614
1,blues,blųē㎮,-0.39154726,,blue,6614
2,governmental,goernmental,4.846718,,governmental,6614
3,prediction,pprediktion,,,prediction,6614
4,hunt,hun>t,0.2919363,,hunt,6614
0,alice,Alics,0.04853693,,Alice,6615
1,moth,mοtհ,4.7508965,,mother,6615
2,generic,joneric,,,Jonathan,6615
3,referred,REFFERED,-1.0215437,,referred,6615
4,confused,cuoefnsd,2.3907256,,coffins,6615
0,season,[[seasen,1.4892766,,season,6616
1,listings,listenes,2.3248248,,listen,6616
2,registration,registration,4.838233,,registration,6616
3,protégé,pɍotégé,4.4811716,,potential,6616
4,relations,relationsips,2.9033678,,relationships,6616
0,echo,ecyo,1.3609629,,eye,6617
1,branches,Wranch's,,,ranch,6617
2,attending,attenting,4.886166,,attending,6617
3,karl,arl,4.7453847,,law,6617
4,sink,sink,4.813474,True,sink,6617
0,pennsylvania,pennsilvània,4.0460157,,Pennsylvania,6618
1,compound,comp9und,1.3444955,,computer,6618
2,surprised,surpised,3.5739405,,surprised,6618
3,followed,folloewd,4.5182624,,followed,6618
4,protégé,ₚřotḗᵹé,-0.32496288,,rockets,6618
0,joshua,jʙshua,0.81531996,,Joshua,6619
1,credit,credy,,,Credit,6619
2,chargers,cʜargeŗs,2.1264074,,Charge,6619
3,midnight,mmidnight,,,Midnight,6619
4,climbing,climbimg,4.5604076,,Climbing,6619
0,completed,cʘmpleteⅮ,1.4830891,True,complete,6620
1,mariah,marayah,,,maria,6620
2,maintaining,maiƞtǟįning,1.4829342,,missing,6620
3,wave,wayE,1.7008386,,way,6620
4,clinic,clinich,,,clinic,6620
0,expressions,eₓprĕssîøns,0.10809912,,pressures,6621
1,adequate,aedequat,,,equate,6621
2,wednesday,Wedenesday,1.7865317,,Wednesday,6621
3,attacks,atacks,4.996492,,attacks,6621
4,writings,ᴡŕitingṥ,0.96981514,,writing,6621
0,library,ŀibɍₐry,0.9656852,,library,6622
1,expect,expost,2.4352164,,expost,6622
2,encouraging,eicanuognrg,3.1029258,,engineer,6622
3,hdtv,hdtv,4.738313,,hotel,6622
4,conversations,converations,4.693439,,conversations,6622
0,anne,ahnne,,,ann,6623
1,emerald,emeral,4.665042,,emerald,6623
2,accordance,accordance'sv,,,accords,6623
3,costume,coastone,2.7290664,,coastline,6623
4,comments,comѡențs,1.7566175,,concerns,6623
0,smithsonian,smithsonian,4.2375712,,Smithsonian,6624
1,lopez,loøʙz,-2.10132,,loves,6624
2,wholesale,wolesae,0.48374927,,wolves,6624
3,killer,ki℔lêr,0.7972363,,keeper,6624
4,obvious,οϸ⋁ᶖous,2.2030137,False,hocious,6624
0,organize,ongazire,4.188512,,gaze,6625
1,manuals,maneouals,,,maneuals,6625
2,approximately,dppboxiϕatežy,-1.2764223,,puzzle,6625
3,measurements,measuremnengtes,,,measuring,6625
4,ford,foԑӓ,-1.7231416,,foot,6625
0,attachment,attacment,5.0720468,,attachment,6626
1,guitar,guitat,4.9470396,,guitar,6626
2,miniature,miniwfure,2.0584514,,miniature,6626
3,enrolled,Enrolled,3.5861027,,enrolled,6626
4,periodic,perioeic,4.672749,,periodic,6626
0,waters,watars,,,waters,6627
1,costumes,Costumes,3.8107777,,costumes,6627
2,chick,ohiok,-0.90860194,False,oklahoma,6627
3,savage,savagee,,,savage,6627
4,prompt,pro⫙pt,0.48412305,True,prospect,6627
0,xerox,℀ʙḥo℀,-2.9478812,False,house,6628
1,parliament,par℔ȉament,-0.16277842,,government,6628
2,sellers,s_elle`r$s,0.30419996,,sellers,6628
3,phrases,дhnāseɞ,-2.417564,,Danish,6628
4,expressed,expressed,4.422993,,express,6628
0,proc,ƃroc,-0.8830536,False,brook,6629
1,turbo,turboughp,,,turboprop,6629
2,penalties,penalities,4.575874,,penalties,6629
3,viking,ԕiking,2.8659132,,sinking,6629
4,bios,biggs,3.399925,,boggs,6629
0,envelope,⋴nveɭope,3.2123733,False,invoice,6630
1,boutique,bboutique,,,boutique,6630
2,commonwealth,cômmᴗnᴡeãlth,0.2252379,,communalth,6630
3,batch,Batsh,0.104437485,,bash,6630
4,plumbing,plumning,,,plumbing,6630
0,registration,regestration,4.7338843,,registration,6631
1,alignment,ɛlḹӡດѡέດ(,-2.8595545,False,elbow,6631
2,headlines,hexdlinex,2.5453572,,hedge,6631
3,disposition,dispositioneven,3.8158112,,disposition,6631
4,lies,Ille'sn,,,Island,6631
0,neural,neral,3.5910368,,normal,6632
1,council,Councel,3.7275574,,council,6632
2,theorem,theoremm,,,theorem,6632
3,austin,austdun,2.5713975,,austin,6632
4,fielded,fieleed,4.360487,,fielded,6632
0,counted,douhted,3.928407,,doubted,6633
1,challenging,challengingc,,,challenging,6633
2,viewpicture,viewpictǔŕë,2.3614843,,view picture,6633
3,alpha,aᶅpha,4.8974915,,alpha,6633
4,converted,ԛonvԐґtԐᖙ,-1.4084728,False,conventional,6633
0,clarke,clarkɘ,3.247165,,clark,6634
1,knock,kock,4.603748,,lock,6634
2,cafés,cӕféˢ,-1.083667,,cafe,6634
3,hacker,hasser,3.9588945,,chaser,6634
4,approximately,appсɓRimaƫelN,0.90744084,,Brazil,6634
0,attending,ateneding,,,attending,6635
1,versus,vertsus,,,versus,6635
2,conflict,coñ㎌lìct,-1.14139,,convoluted,6635
3,speaks,sp=eak+s,1.204195,,speaks,6635
4,occupation,occupation'sp,,,occupations,6635
0,canon,canon,5.0492253,True,cannon,6636
1,commands,comanneds,,,communities,6636
2,environmental,ĕƞvironmental,2.974891,,environmental,6636
3,preparation,pᏒepération,3.5348094,False,operation,6636
4,sulfide,ⳍỤlғⲓdᥱ,-1.2685442,,shield,6636
0,flip,tl9p,-0.51522684,,tip,6637
1,seal,ceal,,,deal,6637
2,findings,feindingze,,,findings,6637
3,certain,ceirtain,4.8815417,,certain,6637
4,sure,soore,,,sore,6637
0,influences,infbulancess,,,infrastructure,6638
1,commons,commoňs,3.7172525,,communism,6638
2,clinic,clinic,4.8428144,,clinic,6638
3,interim,inter%im,1.9241577,,interim,6638
4,lifestyle,lɨ㎌ešțylĕ,-0.47897595,,library,6638
0,pichunter,puchubter,1.6830779,,puncher,6639
1,registry,ȓêᷛistry,2.1670685,,history,6639
2,cornell,/co=rnell,0.29201102,,corner,6639
3,clichés,clivhés,2.0133426,,clothes,6639
4,efficiency,effeicency,4.823959,,efficiency,6639
0,trained,ǂюǟɢned,-2.4191656,,judged,6640
1,boring,borning,3.8525865,,born,6640
2,greece,GRECE,-2.2011638,,Greece,6640
3,stuffed,stoped,-1.7490236,,stopped,6640
4,sensitivity,Sensitivity,4.3953123,,sensitive,6640
0,roger,wrargee,,,warehouse,6641
1,collectables,coll3cgahl4s,-1.1127461,,computer,6641
2,ambien,aɰoˍën,-2.3092792,,environment,6641
3,investor,INVESTOR,0.027762532,,investor,6641
4,commons,cmnmoos,4.6905627,,communism,6641
0,entrepreneur,entrėǫrereuɾ,2.8126514,,environment,6642
1,population,pօɼϋlation,1.7934046,,population,6642
2,costume,coѕtumе,4.660528,True,costume,6642
3,ordering,Ordering,4.0121026,,ordering,6642
4,writings,WRITINGS,-2.305548,,writings,6642
0,transmit,tranѕmіt,5.029296,True,transmit,6643
